SampleName,Anaerotignum_lactatifermentans_DSM_14214_strainDSM_14214,Bacteroides_caecimuris_strainI48,Bacteroides_coprocola_DSM_17136_strainDSM_17136,Bacteroides_coprophilus_DSM_18228__JCM_13818_strainDSM_18228,Bacteroides_dorei_CL03T12C01_strainCL03T12C01,Bacteroides_fluxus_YIT_12057_strainYIT_12057,Bacteroides_fragilis_638R_strain638R,Bacteroides_pectinophilus_ATCC_43243_strainATCC_43243,Bacteroides_plebeius_DSM_17135_strainDSM_17135,Bacteroides_thetaiotaomicron_strain7330,Bacteroides_vulgatus_strainmpk,Blautia_hansenii_DSM_20583_strainDSM_20583,Blautia_obeum_ATCC_29174_strainATCC_29174,Blautia_sp_N6H115_strainKCTC_15426,Clostridiales_bacterium_CCNA10_strainCCNA10,Clostridium_glycyrrhizinilyticum_JCM_13369_strainJCM_13369,Coprococcus_comes_ATCC_27758_strainATCC_27758,Dorea_formicigenerans_ATCC_27755_strainATCC_27755,Dorea_longicatena_DSM_13814_strainDSM_13814,Eubacterium_hallii,Eubacterium_ramulus_ATCC_29099_strainATCC_29099,Eubacterium_rectale_ATCC_33656_strainATCC_33656,Faecalibacterium_prausnitzii_strainA2165,Faecalicatena_contorta_strain2789STDY5834876,Fournierella_massiliensis_strainAM2,Fusicatenibacter_saccharivorans_strain2789STDY5608849,Lachnospiraceae_bacterium_Choco86_strainChoco86,Lachnospiraceae_bacterium_GAM79_strainGAM79,Parabacteroides_johnsonii_CL02T12C29_strainCL02T12C29,Roseburia_faecis_strain2789STDY5608863,Roseburia_hominis_A2183_strainA2183,Roseburia_inulinivorans_DSM_16841_strainDSM_16841,Ruminococcus_faecis_JCM_15917_strainJCM_15917,Ruminococcus_gnavus_AGR2154_strainAGR2154,Ruminococcus_lactaris_ATCC_29176_strainATCC_29176,Ruminococcus_torques_ATCC_27756_strainATCC_27756,Tyzzerella_nexilis_DSM_1787_strainDSM_1787
DRR171569,0.001883610586485107,0.009264110113413233,0.019426310213616352,0.03445549857090007,0.3130846276778786,0.0115900809720193,0.0010585240846020122,0.002739160252834508,0.014126152877439103,0.015616385549577833,0.010848136176085748,0.0006164765753037271,0.014396526810991872,0.00032024960290190157,0.01207787239006293,0.0007737274039507966,0.0015347483967706936,0.00794447514449766,0.0061786847994760655,0.002785505032849899,0.0062546292363819065,0.1985028519952377,0.08596940512066553,0.0002706470001923581,0.0018301420855305823,0.07725686244268268,0.0010707070010915003,0.011294681929449157,0.06449469275876644,0.0379467587254952,0.00266489829765686,0.011876640870801595,0.014081499102595542,0.0005452421551529283,0.0014645983125958007,0.00036216569306815523,0.003392714040978603
DRR171571,0.001994398961656953,0.01517398823203557,0.17983486843983343,0.020608402328159994,0.032725340174222274,0.044169299788835305,0.0033554030535224164,0.0009392563067668206,0.040955867461320156,0.03988753343037275,0.2575006243116295,0.0002813411628488925,0.007115332067955138,0.00021581092282040793,0.021849613410335835,0.0009398295394422387,0.0011463195157296702,0.0025630248908567704,0.004428605110092177,0.002310093258997378,0.0009944786022763694,0.004934854345122513,0.028009329287247094,0.0006177030894255796,0.004366641236922328,0.005942699216391531,0.0009742834874902372,0.009519173968431136,0.07676778340925393,0.017876701907220714,0.0026436244590605615,0.06775918396479927,0.035703677887979436,0.0003626147586593875,0.05962714086823003,0.0025813958497549173,0.0033237612943016
DRR171572,0.0006832741906146933,0.010735532593451462,0.04591018942629837,0.018962573877173036,0.06918643178529332,0.028911632773051248,0.0026518057959150415,0.0050532082570442826,0.02131273631968742,0.00896420680152133,0.19810958971775022,0.0011776133169383942,0.0073434291488833105,0.0008456674702252045,0.003804459747263861,0.003713392470211216,0.01959855965240891,0.004190015608691599,0.0009440816044650942,0.011294056245355929,0.0032263432938670045,0.19719484791411224,0.05702533883441739,0.00034043540413337476,0.0008500769947386835,0.020497056059859933,0.0027554641219672232,0.012908176669663082,0.03190610707964516,0.09516800049305693,0.006834280676524601,0.02108095480589729,0.03562025195215141,0.018453027306444224,0.012718840704611597,0.007315578920977404,0.012712761965688359
DRR171576,0.0005884405360933391,0.007695166158475796,0.013305809556173033,0.06959790981424646,0.0020963536483807974,0.0006936169007317044,0.0017994325074641834,0.009059881403385822,0.047393771297698895,0.003238634199329618,0.0010082108810861208,0.0014726568640541062,0.022044433766317116,0.005746598182509252,0.01937342091262216,0.002396322790014274,0.11133294768418064,0.02007920332739871,0.018694808523451255,0.006030307566898587,0.01397576865339151,0.014633859087264554,0.2256163451694876,0.010083386176392274,0.0016119217521653724,0.0903425104248563,0.001715094043142132,0.13202742117115515,0.0018337499463180593,0.0038078663562624046,0.026397107838157127,0.018514830864254487,0.03605850037044591,0.03556886226359087,0.005586321952909782,0.0027169981673530507,0.015861529242341566
DRR171578,0.003725244516295809,0.017471932812759987,0.5153604923574995,0.005458462901922617,0.21646884640991312,0.007469987666098866,0.003089884199504398,0.000353786148326799,0.026181171013669364,0.0366158154968242,0.015717668852590357,0.0006663762080346079,0.001309263621887129,0.00014513867957562448,0.004005758152896211,0.0004931746301840136,0.0004085824722670748,0.00025920224537090956,0.0015802704003082097,0.00038330795169550354,0.000556438743695633,0.0023439519153839305,0.028155888526725174,0.00025282690105940466,0.00602672156926637,0.0018327728926188854,0.00021811880562565107,0.002154414270216078,0.08896409186869131,0.00022740087703237207,0.00039776238097818044,0.0005282043042522802,0.0007989167286607491,0.006799413108384255,0.00023194859424723166,0.0020117827345118348,0.0013349790410263575
DRR171580,0.0018328868529266424,0.006198587768096711,0.016774214882248027,0.028285265446833054,0.008511210903832101,0.01005081979025892,0.002477009249166448,0.005067674732492577,0.02423571621359369,0.008690406327802937,0.04698044156726034,0.0018223708822598162,0.01713601564137242,0.0014444783111620856,0.03527738845432524,0.004629813407537254,0.30073963740174425,0.01102837862214214,0.006210546248908525,0.005194859200098258,0.007615388588730453,0.11276668105026331,0.09237801531368046,0.0024116414816901504,0.004456877933260796,0.014106178286807226,0.008197872761278731,0.05593459106469338,0.025624200508536678,0.008322358308820969,0.01020468347791288,0.06012760047154466,0.02548792315543927,0.016338882158506637,0.0027693068836153636,0.0006268096163151832,0.010043267034842282
DRR171581,0.002841697115017333,0.013796024513025074,0.03548631257467542,0.015271237867016717,0.010559955423380679,0.015106720674591166,0.014992085123320228,0.0008275906877835697,0.5550724025479199,0.012769651121563325,0.1693607091710131,0.0003750984871888127,0.0016396285806740958,0.00025261053334347004,0.022226087716862315,0.0005533870537592279,0.0012774560972968895,0.00039079032853958927,9.329612706068094e-05,0.0009602335315204891,0.000356266389903314,0.004682198570135467,0.00558392836208734,0.000609654317357165,0.0023313241293369032,0.010444545704204299,0.0016696694196291198,0.0021990942059751614,0.04536875561661905,0.009365552399727957,0.00039747751796010523,0.007887398150152793,0.0019437042602781886,0.015154462253102073,0.01290119765446382,0.0039703717299492455,0.0012814240435660305
DRR171585,0.0019032132921871364,0.003445626292827264,0.005462743458664021,0.006533076285386131,0.04750339382235291,0.0016089868655566276,0.00238740895590832,0.005293795775329227,0.12064795554093917,0.010106994264781805,0.0034927994497797807,0.00058091574291368,0.014603020019676876,0.0003306201633202845,0.013771714979280843,0.0017486447469930997,0.019576024612408236,0.005502807963371043,0.01621143580581666,0.0018606809901580267,0.005946515633192373,0.03619951474311948,0.33322171054749017,0.0022520997913080955,0.0020796376105011454,0.034324520449257004,0.001165162891312327,0.09811303033909657,0.02446832736776636,0.08235396575385791,0.011504440119255268,0.05372767275778749,0.018761474248625776,0.0009495606899735247,0.0008716669415162542,0.007465998772371435,0.004022842315917636
DRR171586,0.0010188055538471641,0.0043036300077409755,0.04372582495557146,0.00596872324608168,0.01770147856785096,0.0069003152940638485,0.0007386337465963588,0.009914686336203854,0.01218841367517634,0.005943906410792072,0.011656418900346844,0.003628013710537504,0.011562981848213805,0.0026197781138670357,0.015126311692770076,0.0021937458452629954,0.01968145763422854,0.027334041840556912,0.006460867318996638,0.007847162568796437,0.002280267720591052,0.48326220572903117,0.0800005818864142,0.0008314800176458881,0.002457298875565646,0.037572484252976414,0.0016474471605542418,0.06477142520780185,0.02129040995456419,0.007147157646396908,0.026590502170969223,0.01655142469195002,0.026043346145690354,0.0011989481619598646,0.0018394596474985505,0.00047352701001192944,0.009526836452877179
DRR171587,0.00019762896979522176,0.02485485526602841,0.06991426915784521,0.014340560542907025,0.021452685749266363,0.04329160330030499,0.007938066887088572,0.0021666029661242254,0.029394587663268093,0.01771743825568876,0.2804449662463955,0.00017266220792367442,0.003405711368745232,0.0006027679756695407,0.020560059967615604,0.0022604016574376508,0.004727781726985393,0.0013029831355655525,0.011015693878993862,0.003989371591990902,0.0022443838865611834,0.260312043133829,0.016292204604840453,0.0003271821471691631,0.00013544194294385611,0.046100953132603456,0.002944449169822149,0.0010470866454320947,0.030066503212571927,0.003836395320577737,0.0009471419495229931,0.002665043476760361,0.01665757281495867,0.047043685837380174,0.0003188365586455259,0.0016416237217353402,0.0076687539290060955
DRR171588,0.001230446547154686,0.007940679393555564,0.025786493984329733,0.14132386254312254,0.019795606124058677,0.017655152275447523,0.002440699888619142,0.0044092977160335575,0.20267344034805737,0.0067835243765866,0.023838261323032614,0.0009568055635403938,0.011397908253016844,0.0004752735841520121,0.017237024467789543,0.0009135813093772478,0.019920320394414087,0.008056549282393837,0.02969921973291774,0.0013500209623889324,0.005277428089814123,0.11885330155837194,0.06601172935757013,0.0002020940411733874,0.0018629173860806503,0.01082298326551439,0.0012722649217203764,0.1367924968552301,0.04543427498415611,0.01704288884461003,0.00787244727544312,0.015073338693819329,0.00589463608086382,0.0012623938496630761,0.0013634530333926326,0.0146136767151786,0.0064635069774097685
DRR171589,0.000204804548831076,0.002890559508429497,0.07429461226402823,0.042052256688554224,0.047495140030487694,0.011536185605989792,0.0013133840791291435,0.0012491975364562985,0.03342280492053988,0.01026116156794042,0.41183826421789466,0.012197890771530242,0.003921061159668899,0.0017201308610563114,0.0016358584808105713,0.005476356223269725,0.0021078346821754106,0.030095994261180047,0.0007099257732677062,0.003205262791710218,0.0018127669802427847,0.002179420027243614,0.1484859092256566,0.0007555891659945426,0.0015488236768015455,0.006854014817869573,0.0011891652546042015,0.010058388729553292,0.00216724093127083,0.02750633554185482,0.0016492333251396623,0.025430409645897732,0.0023843559554124097,0.04164743039114782,0.0010265496111463612,0.01830716382851817,0.00936851691869605
DRR171591,0.0019952417910459276,0.010150362112437016,0.03718097903538569,0.03406441527213511,0.12037630870020152,0.016885923558640135,0.0006773051962674992,0.0015201137413473284,0.45254812293755214,0.004749164344324207,0.00846302615336829,0.00017434417582637516,0.005347761606891874,0.00034410511776068335,0.010770119567931911,0.0008857367012044063,0.00737170862440896,0.0034826775618720237,0.019579994021577722,0.0023159969559801413,0.0029873211710000043,0.08967131926410568,0.030683937308513758,0.0004573004891648585,0.001361215888183551,0.042945735525978905,0.0021831132030297445,0.0555670909393354,0.011781465378697021,0.0032670565439239883,0.0078689013184212,0.0059284724597861715,0.0027614782143887467,0.0007143316898340986,0.0006683611065801964,0.00012309659531292165,0.002146395727584793
DRR171592,0.00010871229949576369,0.010426866481612842,0.04528894932204708,0.03998678297740164,0.14157906024726621,0.011404957067537315,0.0023936542743302827,0.00046126181854242706,0.5624053142081986,0.022822385362291732,0.05458225256876957,0.00134790669025062,0.001552405555022106,0.0001770780554153731,0.004674836622616093,0.0007040436210229615,0.0024986533802714467,0.00408992951023536,0.0016137615789249863,0.002333521977502841,0.0024493809412827264,0.0005247759920365611,0.008335628171506064,0.00021399077685483445,7.385702014010289e-05,0.00309506163186486,0.00032872900614738825,0.0023045206175654077,0.04155234375544186,0.0004610974146213356,0.0009201628534615151,0.017601200599445792,0.0011130099816588379,0.0018283760204768607,0.0010839772625911223,0.006327156630830687,0.0013343977053189942
DRR171594,0.0015574942951461699,0.02495099481995658,0.016519526074420636,0.29826634399871393,0.29358940649008824,0.01355575768140554,0.0006675955241432081,0.0015219258475544625,0.03230134718453709,0.04102813361090315,0.01391688555243906,0.0023557262921623584,0.0032539738926242075,0.0015057632004843648,0.033676145129357724,0.00775551865898911,0.003356168564378166,0.006973881625309394,0.023271933929857328,0.010017057460016372,0.013824107603204887,0.0015110649662527654,0.04217735416903739,0.0009962897941717427,0.005066024734027396,0.0089271667939053,0.0012407245265228745,0.004913521394297499,0.00496652796681329,0.0016025387766837663,0.0023856400701478173,0.0025278453390084167,0.001979037672958476,0.0418801381620755,0.0015969850197748608,0.02542698909827408,0.008936464080356539
DRR171598,0.0016163562718163338,0.040545740123451655,0.023831171158167082,0.2990981944077177,0.04448015276696821,0.005771862371935863,0.00036987640359906773,0.004080964106572786,0.038401692624192484,0.01909620306564294,0.08176328344160687,0.0013693589920241505,0.012022314288484506,0.0012308531350428923,0.006625723631177483,0.0014856501914965988,0.009116366805266465,0.0027292294598897583,0.007364827125121566,0.004951262256876646,0.004971807272698274,0.1426546895830858,0.07338324389728838,0.0009403875178632953,0.0018673731856658304,0.017331980188223337,0.0013988313501178782,0.03216413250091396,0.0008885872935700306,0.007035219572718754,0.06014561396852158,0.03492951645273607,0.007905084819229193,0.0007139499282386707,0.0012708612773008276,0.0005257970690530134,0.005921841495723985
DRR171599,0.0004915949948881674,0.008033972586910099,0.05656254377729023,0.029023656656485246,0.026753247272582926,0.012662306625581392,0.0010605704040207746,0.0007965964405906455,0.568684303768312,0.003355849067342971,0.04503881320923482,0.006477266014618674,0.01179701712214886,0.0007426669382851973,0.007532900590804004,0.004516038074928828,0.02640335089768938,0.0039982412554411305,0.0008567913046823581,0.011655686791692455,0.003699125667763073,0.0013257180365454629,0.02751359695005289,0.00032924458464881706,0.0006941340859388103,0.006990633312287818,0.0015697520668333746,0.03004215342101022,0.004211235070502156,0.0014269242794365845,0.01052080377909979,0.04688220267365848,0.0024284803191558825,0.019617508032965896,0.0005603292858797009,0.003062598665333987,0.012682145975356846
DRR171601,0.06745484634572178,0.020283573266121114,0.038706065035262256,0.011409965290442607,0.0013349613882774531,0.0012035198829167515,0.022460307835901028,0.005219275282464602,0.03641598052049844,0.30983514655638994,0.001363498092783926,0.001011867532844626,0.01821806385068843,0.0006339232440223395,0.010842272711300458,0.0026821021110444796,0.0037671706681467326,0.004935781072286215,0.0045739774611136905,0.0030616483131876665,0.0037673214946110124,0.15913523615514763,0.02288963348450678,0.001138128990564412,0.0013292892568341368,0.010794915617208346,0.0024815103412207666,0.14264328023740394,0.006828201734381246,0.006724563281960958,0.002239587989022539,0.05487478823543655,0.0056858948797110336,0.002839608715283632,0.0021970992708348065,0.001500766664873376,0.007516227189584283
DRR171604,0.005696438438931361,0.01950154361904998,0.03830876854831574,0.008410079093809943,0.3073032534816577,0.018741149990724355,0.001030582251923238,0.0021082321352174724,0.03018176507720348,0.001078594801200743,0.02055920014121491,0.0007079490655189005,0.002649327074481076,0.00047202068061474265,0.014737354679633687,0.0012153236523670913,0.011362052913551872,0.005710649627338205,0.013113882288795002,0.006826985116118831,0.007683906339255006,0.0031476125721506664,0.042335677362258024,0.0007858275622379782,0.004123735318376792,0.0809484987284782,0.0014949432760379114,0.18634532856875546,0.09479974640574661,0.0033815568265576786,0.014527688571010926,0.01222527102746166,0.03209367745993163,0.0006306970903192599,0.0015354074167189186,0.0003007715894593318,0.003924501207575439
DRR171605,0.0036814325463985663,0.037949832695966,0.0816116897757881,0.013838057447617137,0.42619578655508217,0.05198925192963747,0.004264655859422266,0.0018605842954752762,0.043912640791048375,0.02035460091458962,0.02379664666692173,0.0012656019436516068,0.004835713740295833,0.00046036149753779553,0.008397463443102477,0.0009838198986709397,0.0012702268152315476,0.0045691412156300855,0.012539913374291015,0.0019081406604713998,0.005440743420417822,0.01676101176370754,0.04326592829773043,0.0011093087990496876,0.005525879168265726,0.04229006792262372,0.0007349597090836667,0.012053586667355667,0.03873215908657461,0.0037729149548639124,0.026172223531646818,0.011231369381610054,0.00360018669631883,0.03287045381756258,0.0026502739972143674,0.0021809531234869995,0.005922417595657913
DRR171606,0.0003651465687993515,0.013329655363114142,0.4134392281448232,0.01024237196913964,0.014089132809665054,0.006924124693475151,0.0007446585084409035,0.007074205019809998,0.023792742329058043,0.00897763889004217,0.09806510313399647,0.000180650209426727,0.004701644915335822,0.00019714498068731145,0.00859319232464078,0.002133889422912767,0.016756456893903662,0.001666028205689403,0.0008892381039304715,0.001428636255449128,0.0012943841631320452,0.002162759142212787,0.2561653321479081,0.0004932043539986599,0.0005375621784418669,0.01302436243535356,0.0007317068077843231,0.02134378118475808,0.012609271635213621,0.03592526742225943,0.0064186053627109585,0.006218904252977921,0.0036769916552999633,0.0013629980928562225,0.0006722434841640837,0.00035487390046249755,0.0034168630381258354
DRR171607,0.00045718606604978163,0.01397102958365389,0.06335895582768723,0.016926102180853452,0.025843880678809338,0.01601910992779121,0.0012274136479572988,0.005603978255828181,0.061173803510338715,0.021567487744635034,0.27278735820157296,0.0009595918176163295,0.0031008984078923717,0.0009161645478833153,0.013774764661775796,0.002284210315056694,0.010218902017885483,0.0015617064785157313,0.0010515126262278726,0.005576566755106604,0.004138592161872884,0.28779365705887017,0.09535499054815057,0.0005507584293428862,0.00038019540836128294,0.010028441540474057,0.0014886478767200536,0.012456979514277655,0.01177089501727926,0.007210498351907775,0.002787198057535233,0.005161867244482764,0.0030310141272636617,0.003116274203775788,0.0011221296792367334,0.009348024648056879,0.005879212879254831
DRR171608,0.0031254836135409807,0.015337649776969707,0.017626824137216234,0.0028943327759995926,0.05647268770426208,0.004546585795295724,0.0007909346751240939,0.003303557208156107,0.009639901675832839,0.0010883552962695255,0.08025574549368857,0.0019189227622240339,0.04103719284533044,0.0012024055081905863,0.007694163462262552,0.007436845212871093,0.004024667442074845,0.014775382157871879,0.08352402391604007,0.003896942711851386,0.004459422929195132,0.04081341549787577,0.250572883602187,0.0011826853513657314,0.0021394083357038594,0.039696925706894204,0.003265197115093953,0.02115653699354467,0.02170154659266143,0.045128374871316976,0.011994261567213513,0.11796321873312614,0.0657431620228557,0.0038125468149421264,0.00186755192475621,0.0007070706600280987,0.0072031871101671035
DRR171610,0.0034312145661047934,0.023574883480478967,0.11185983182485668,0.07672439296972439,0.007715767086920959,0.006687137422395935,0.00036309805312929535,0.007596717265321314,0.15240790468990556,0.011037120502232758,0.011731329503165832,0.0017032586720488602,0.012750781939835266,0.0007719451897889733,0.012727615917676868,0.0019822068147932748,0.01587841151475141,0.004613185825227202,0.013339379935851556,0.0018748340125233868,0.006434337879678733,0.15388237102600993,0.09803690858083348,0.00040882932356855274,0.0030731328517922376,0.035670136385044966,0.00376786864692949,0.08745728743123886,0.009299379969167508,0.03676956567622558,0.006797004617021301,0.051832451192653346,0.01813877172160177,0.0006925947016511528,0.001114331782103162,0.00031723563670061727,0.007536775391045689
DRR171613,0.0006264545789941467,0.0034536981072559986,0.1458090023653215,0.13488148701934224,0.008455741603859371,0.012310405325863449,0.0004201315176829608,0.002957054086158211,0.2089758338345099,0.0029464042284979806,0.0310162160734123,0.0009455691691300994,0.005173697271608306,0.0007914849247752623,0.009696706657340008,0.0008629109469537722,0.0012758673317660389,0.00972367696033305,0.013215272773827646,0.003410509398056699,0.003250232875859228,0.033671150912803295,0.09966619464328663,0.0005651413954661073,0.0007912482475059357,0.006564417391768469,0.00111644553596035,0.03438639721999966,0.013417384698847557,0.06861440875509728,0.003211359616185376,0.12119646674964497,0.003270481458921308,0.0013823532015369636,0.009125908865488454,0.0003100155096400356,0.0025122687472993437
DRR171616,0.0012041931070542393,0.00649266600913086,0.24857512922450697,0.033488610458906345,0.11323718559616532,0.0164308246283719,0.0007060144834481005,0.0005977526360766416,0.004604490451495533,0.018261020576057434,0.14896624517158655,0.0018312626003156366,0.0016645618320977338,0.001391211824096391,0.026330771165580327,0.0035128001411966554,0.000763929290978308,0.00224576308694064,0.00020812051108903598,0.004912768279292777,0.0010983260890969422,0.00048433522592679086,0.0006455251386678841,0.00011589638235518547,0.0007123844051377673,0.001761873811786124,0.0006806444205675315,0.0013957453689711335,0.3072855723207587,0.000459497504360834,0.0008839108652482674,0.012161687682983842,0.0008956229802312413,0.02602941891143077,0.0008360600666975397,0.006660403238161668,0.002467774513230566
DRR171617,0.001260213264100472,0.0030248790011373774,0.01137555093384041,0.012975546786433523,0.01586991426895455,0.004340106993585233,0.00032148926227969395,0.0028945856913510084,0.011529778737446829,0.013562176917989461,0.07809867333365333,0.0016495300847539037,0.006470437594204138,0.0006746114505780702,0.0051731153032188275,0.0009747554898014892,0.0018566923722302473,0.006990246807981576,0.0008026867729800678,0.005050141922790207,0.0023479985191340474,0.0077069073128459556,0.08927097325283603,0.0013896382773476359,0.0011337962470399732,0.010891033184616298,0.0011928851258515393,0.5827052087546819,0.01173178328265565,0.004340292489141762,0.004957768053854815,0.07185031956927548,0.0024309257467155154,0.004285391433728831,0.0013342628507319436,0.0004299923737564398,0.01710569053647582
DRR171619,0.0010023297668874335,0.006701528976125574,0.06458958389300835,0.007225424316715991,0.08486290183481643,0.010342786687140641,0.001786446130686315,0.0049485792969307645,0.017209619061500214,0.01528255027459484,0.1765660145915301,0.0012241371440011998,0.02676450418588073,0.0006031576917854879,0.010541911351088437,0.003332795533125283,0.0023836154267328864,0.021349854924542982,0.018948870449068945,0.005563528015662193,0.01583018409423961,0.1622628000149839,0.04664919109699232,0.0004907370595250585,0.0008559956670672987,0.011121023090027738,0.0017858389359939613,0.031075656685642414,0.025786726985695785,0.04899003791324733,0.005029891727513882,0.13402128064542576,0.0028794480714069057,0.006569455453302368,0.0011993326641984501,0.019878532776139966,0.004343727566772371
DRR171620,0.0004635105574910586,0.00715980397084255,0.15606994090853368,0.012684148078773176,0.1084563274184508,0.0076685257318357,0.007088266756457603,0.0019071193293682773,0.28611280347895146,0.021977874125024405,0.1022099129982173,0.0004926555498457672,0.00301033087102354,0.000234954687359843,0.007979635239855289,0.0016284469382363516,0.007354622015474746,0.007964292634491357,0.008517574011648762,0.0018484140718923227,0.0016292375559596318,0.08449042040616862,0.027458395672858724,0.00044734197752321144,0.0005798328866748267,0.01658104759349809,0.0018621033236065434,0.03486658509550113,0.03394718482978674,0.0033936675641829898,0.01764251028306147,0.016272010321559716,0.00210877203176226,0.0011834274473904675,0.000898090386460093,0.0027661786409208366,0.0030440346093105982
DRR171621,0.0003882235589707273,0.01606709390934589,0.017544512168953058,0.011702888789504498,0.03750220877846439,0.0026647881802413075,0.0020855896236587324,0.010483682562485386,0.017624909230991463,0.008988303504452469,0.08736936329913611,0.0012906492443410026,0.028142173727591823,0.0010034080561166535,0.003692841085363873,0.0020634569194485862,0.033193337693891586,0.017355956133373908,0.038650997147116235,0.009648472984400414,0.007288373374777625,0.15382857018693394,0.13411167912348357,0.0007766420130813961,0.0007649681386236324,0.056793732391786485,0.0035082530057844456,0.05311030351948296,0.02114157723742934,0.008934436913773162,0.0172859723435736,0.13761058658514627,0.042794581162258725,0.0017605524546046942,0.0023533268728308052,0.0006454519004057649,0.00982813617817527
DRR171628,0.00570465798522155,0.05767680914732352,0.08467196893878011,0.013889787298989447,0.22264359231454528,0.013847145607790523,0.0010033859834484514,0.00202813344386066,0.04783896547423175,0.026770042213154314,0.2322456038451201,0.0005567360616270425,0.01955601314946526,0.0005123740753578368,0.03610409146057154,0.0011569484687861563,0.0019604923708863935,0.01649043467225853,0.027291933457715595,0.0027279041416498383,0.001800879068592733,0.017932099825747807,0.04793712852399792,0.0004785887908494876,0.0011344242428690111,0.012336581795905015,0.0011417067477992862,0.026981722483739635,0.03308429791607422,0.01186639982557731,0.006087593977092529,0.007705468439173147,0.0025831790454652033,0.0017172499072829386,0.008892341165043472,0.0006747432776840014,0.0029685748563222786
DRR171629,0.0010557467079014447,0.00801511151643425,0.058936733492073574,0.05437242054089579,0.13439472784227874,0.030042504005748455,0.002788189659874804,0.001137544549563517,0.08503871342349786,0.0017510781489456393,0.3771433592825003,0.001048527950177,0.001293827085943881,0.00045848843244030455,0.015941587802012918,0.0037435784574620626,0.0009684148406502766,0.001514201021836017,0.0049089093862209115,0.000803944536470334,0.0008259297371035749,0.0013128357098888628,0.003131674758757987,9.68443213025651e-05,0.00043884007135980155,0.00816030411726597,0.00044900661375138956,0.005513092811640189,0.08001173795113682,0.002434160711165686,0.004396039148624646,0.07188250175802173,0.0008615932587785898,0.021006181607668734,0.0008956017744302407,0.010152496930057235,0.0030735500361181245
DRR171631,0.0016897812907623831,0.0041678605213370835,0.1017028541458229,0.08638572181993233,0.0014916181455802663,0.01806910350804794,0.0007514598959978796,0.00596020747058728,0.0710784703523254,0.007058726205015531,0.011607492410555082,0.0009829105531608852,0.007305668479954536,0.000883164706748346,0.013063065663421112,0.0016523395944987615,0.013658897269440274,0.010063323127360625,0.01902898161316089,0.0018898594056834849,0.00553891814230677,0.1216935535694198,0.15742300168030698,0.0007218630038083965,0.0025918277852515544,0.009059160078962911,0.0026987085974679017,0.14938310367237623,0.005160767114459783,0.05440610943110458,0.01697585975901809,0.05662228678480377,0.02988347472268768,0.0007750752701766642,0.002251710434493322,0.0016861432030941194,0.004636930570868384
DRR171637,0.0009249997920467971,0.015342144361086829,0.09762006864578024,0.027088102554276232,0.5542578730876584,0.03400325197448712,0.0017086750816617659,0.0009338692827036296,0.05929162750773629,0.040521154635083725,0.026269168716693412,0.0005327501057689163,0.0029641644215105015,0.0008655103016838213,0.01905923925287264,0.0013149391076778265,0.0010890683748477625,0.011148675216355772,0.010296654075969998,0.004761512185363503,0.0011927709968370306,0.0007203077613819176,0.024802457246227098,0.0005902054499946291,0.0022071680893954093,0.015416110641648021,0.0007080482440904982,0.0008230384844499461,0.003219649707203747,0.001629002132288596,0.010776473808172449,0.0009964233599159468,0.011408641287064107,0.007028561782599866,0.0009349523291759944,0.005157122698612433,0.0023956172996772124
DRR171639,0.0039942786859067355,0.007462396079370199,0.4243792182527212,0.04543327643386011,0.0837021627779771,0.008965617432448145,0.0024233970463266486,0.0013550860867354375,0.025748701615702838,0.017853616767181422,0.14521744904041675,0.0012642993025941086,0.017593525513997177,0.00035616966400128016,0.03348445525615871,0.0026390777857511665,0.0012023911670039848,0.0011476481831116032,0.010686230922230337,0.013280109848898162,0.000977386365850816,0.0005742031497066134,0.020997111770344655,0.00103682675605401,0.0030839319976877534,0.016027898035724533,0.0031380896379258425,0.016655564816158847,0.016492648220535453,0.0007756518971289031,0.0008834459102779905,0.0014924529366041187,0.0016172905832651339,0.0013053317461172256,0.05322054792272501,0.009365632797885999,0.004166877593614034
DRR171640,0.0021008311970959082,0.008301882053371823,0.019445877462220054,0.004195393281584,0.14345588016450767,0.0045185086957045565,0.0023156150161141556,0.0012179006272887646,0.010468293506598572,0.02284630814769573,0.0076709606766166664,0.004664697922213877,0.008599507521364123,0.003517781663712814,0.02081789344717979,0.008738073560432377,0.0033463595825697482,0.11339112228563124,0.028380897162387963,0.03748952032919678,0.008656814488547805,0.001568578708157535,0.11910731412559307,0.001097198490771547,0.001605979275228991,0.024910269501692724,0.0027093469234654123,0.04151508242578123,0.036699593461447924,0.004208526284567565,0.0029370213580805957,0.003140347438371082,0.006228671761941856,0.2058678949928457,0.003322311626815781,0.038308956150369715,0.042632788682835016
DRR171641,0.0006690944132362585,0.008935701463908739,0.045930772502838314,0.07230538598080173,0.13084266225085162,0.00822265340671008,0.0013252906805122523,0.0007104969739943554,0.09392412615946256,0.010225913131470369,0.29068347760606567,0.0016575230270655487,0.015595320835211823,0.00039224154894069015,0.005450681950934253,0.0011573656503433799,0.014257515356250063,0.0041386294735099305,0.004621734348989512,0.0015645459111235651,0.006082908327109642,0.0017682649509006743,0.17698028430013538,0.0004501060732619424,0.0005641022097258828,0.01849874748401947,0.001579686334604422,0.02436359832926858,0.032852167897957835,0.0019230465087068105,0.0015503612133651679,0.004424863286984472,0.004907317724616532,0.006093850386725733,0.001092646881496522,0.0009675608099472319,0.0032893546089528647
