SampleName,Alistipes_finegoldii_DSM_17242_strainDSM_17242,Alistipes_obesi,Alistipes_putredinis_DSM_17216_strainDSM_17216,Alistipes_shahii_WAL_8301_strainWAL_8301,Anaerotruncus_colihominis_DSM_17241_strainDSM_17241,Angelakisella_massiliensis_strainMarseilleP3217,Bacteroides_barnesiae_DSM_18169__JCM_13652_strainDSM_18169,Bacteroides_caecimuris_strainI48,Bacteroides_coprocola_DSM_17136_strainDSM_17136,Bacteroides_dorei_CL03T12C01_strainCL03T12C01,Bacteroides_faecichinchillae_JCM_17102_strainJCM_17102,Bacteroides_fluxus_YIT_12057_strainYIT_12057,Bacteroides_fragilis_NCTC_9343,Bacteroides_fragilis_YCH46_strainYCH46,Bacteroides_helcogenes_P_36108_strainP_36108,Bacteroides_plebeius_DSM_17135_strainDSM_17135,Bacteroides_salanitronis_DSM_18170_strainDSM_18170,Bacteroides_salyersiae_WAL_10018__DSM_18765__JCM_12988_strainDSM_18765,Bacteroides_stercoris_ATCC_43183_strainATCC_43183,Blautia_obeum_ATCC_29174_strainATCC_29174,Blautia_obeum_strain2789STDY5608838,Butyricimonas_sp_H184_strainH184,Clostridiales_bacterium_CCNA10_strainCCNA10,Clostridium_phoceensis_strainGD3,Coprobacter_secundus_strain177,Coprococcus_comes_ATCC_27758_strainATCC_27758,Eubacterium_ramulus_ATCC_29099_strainATCC_29099,Eubacterium_rectale_ATCC_33656_strainATCC_33656,Flavonifractor_plautii_strainYL31,Fournierella_massiliensis_strainAM2,Fusicatenibacter_saccharivorans_strain2789STDY5608849,Lachnospiraceae_bacterium_GAM79_strainGAM79,Mediterranea_massiliensis_strainMarseilleP2645,Oscillibacter_sp_PEA192_strainPEA192,Parabacteroides_sp_CT06_strainCT06,Paraprevotella_xylaniphila_YIT_11841_strainYIT_11841,Pseudoflavonifractor_capillosus_ATCC_29799_strainATCC_29799,Roseburia_faecis_strain2789STDY5608863,Roseburia_inulinivorans_DSM_16841_strainDSM_16841,Ruminococcus_faecis_JCM_15917_strainJCM_15917,Ruminococcus_gnavus_AGR2154_strainAGR2154,Ruminococcus_lactaris_ATCC_29176_strainATCC_29176,Tyzzerella_nexilis_DSM_1787_strainDSM_1787
SRS024388,0.03970053823211016,0.014398026667290963,0.07256381505511846,0.007105907446773802,0.0017118345737269264,0.00040166537141167664,0.0009930638718399878,0.014107219287069473,0.011869775868597325,0.03783533484206146,0.0037883252074672837,0.0034782485521091156,0.00718997415978292,0.018260922653962963,0.0014651285375190393,0.030454461894178463,0.002270741353074665,0.010530078964690937,0.6570335934270334,0.0008608521286378856,0.00525314576705267,0.008103570313746384,0.0080071360282577,0.0004750397630440568,0.0005829542217220268,0.0002254602573106994,0.00025002635963589326,0.0018299769420740159,0.0007158207257401517,0.00021674500080891642,0.00026665049353539826,0.0006884406655388804,0.004017886822182747,0.006084045921493336,0.013986414361032679,0.0006148008446487424,0.0006593544901785218,0.00022745208174871788,0.008281727741876783,0.00034538987494837887,0.002546887316481498,0.00010087026493449913,0.0005006956475501487
SRS024435,0.038379220139854085,0.006921073709061818,0.13914349900655665,0.04017255556182892,0.0010490212119246619,0.0015302301915773543,0.0005135703225627218,0.01365259738885804,0.009862421210084193,0.30278938223137597,0.0033348340266085743,0.004047113149700624,0.0014430925188151054,0.00025391479403996426,0.0005802384409089207,0.01241360362055504,0.0005386884061463053,0.08390491023955046,0.026763985337104154,0.0021255439333897987,0.00288460534103964,0.012096845552404702,0.004847191671800096,0.001198710807304007,0.0005491853707691645,0.010296869144328416,0.0011862788688018085,0.010239718104406709,0.0003729489090036023,0.000758155112316299,0.004495796039853656,0.08758116330122243,0.007170631872642594,0.0035605929837850326,0.053551486814541215,0.08660176922877659,0.0011615824514851845,0.008339990025001317,0.008243051449006623,0.003905278702249538,0.0002695156371247026,0.0004807934337799845,0.0007883437378534219
SRS024549,0.01058089268820979,0.0013217416948646983,0.0010683404891071694,0.0037167906670610767,0.0013067636188647668,0.0001209208402907767,0.0020894231918237877,0.055980140957544285,0.002227933459833813,0.42529443193572225,0.0004607417862318153,0.0047192719602874925,0.09549237088029969,0.3448576013863765,0.0030653159995642247,0.002527616443580175,0.0014310529150760073,0.0029306370318740115,0.0003132658464576899,0.0005782971429903472,0.001565076220810574,0.0016116908012245624,0.0008749450801881034,0.0005052859753787202,0.00040566161705721986,0.0003517593006397706,0.0003912517827774144,0.0026028339170704588,0.0028841496373510187,5.483137953943689e-05,0.0006718641680208271,0.0006840502834760993,0.0007355785934707617,0.007987634042694437,0.004958356800500559,0.00030410462931446976,0.0001691368376811524,0.00036011659527598216,0.0006845812702463404,0.00031434166871414134,0.0070929921503741075,0.00030030457718978966,0.004405901734943471
SRS024625,0.014515299138123773,0.031501180720147355,0.18803532006288243,0.04937280267182124,0.0011650281319879198,0.0017683899511156762,0.0029446246058135966,0.14587980791451693,0.053561781378678196,0.05790150979611256,0.002710677651609554,0.021475231701934196,0.0013083637456023285,0.0013563162279036668,0.00220164063220327,0.032782451514778335,0.002841958578553802,0.0069079696003922645,0.25210152547875836,0.0008734983266017946,0.0036395584998002916,0.0017821378034758718,0.004228333932559458,0.000758607269765403,0.0006747142350270674,0.0006041239662643392,0.000712629085112133,0.0028834742951070963,0.0002804053152629263,0.0009248801052541779,0.00272278571165219,0.026623928972961373,0.014340206970419649,0.00563269615661263,0.03417320300133109,0.0016083714065442914,0.0004307720936132368,0.00773980732797031,0.008457815575707538,0.004557791688730604,6.664582511070345e-05,0.005114800977182553,0.0008369319549978568
SRS042284,0.016338138074894603,0.004744614900953787,0.026344502403833778,0.007218366435878866,0.003770574221959633,0.0006742374201562705,0.00043017831151809856,0.267775630965131,0.03527523021581442,0.06255540017269505,0.009902273375345346,0.08439320586951819,0.001189183470347619,0.004648570305768775,0.0027750630079635126,0.019891269956769986,0.0014531111368664004,0.018122284419695548,0.006437835755536308,0.007513665970142401,0.029722935340975556,0.013271952042662107,0.0034092825283302914,0.003360910184357344,0.00011602123792609699,0.006459369001771763,0.0018846112116647832,0.12480377450343078,0.007393373136876692,0.00041057022197883074,0.016063194746412282,0.09132841972041685,0.017192614163984,0.008831798304411125,0.021931032234520368,0.0016336871914645514,0.0004927963537559881,0.0025706568639491767,0.005448081729162699,0.002478496627094533,0.04552175321013989,0.0009599554582767824,0.013261377595647827
SRS042628,0.04276075702294702,0.002805351201365934,0.11650719007392009,0.05991945810744907,0.03815290594608587,0.017792492480622122,0.00039280611107337987,0.012305081030186606,0.017002404189853857,0.13540172034743084,0.0029442810564555334,0.004820264823098417,0.001678683210417559,0.0005671255736402561,0.0010862803685790475,0.011654397629037503,0.00033677329829749316,0.005454779200290709,0.030702081040451645,0.0028489964993307373,0.011168418030953593,0.0045130524810736,0.02368827162387486,0.005267968225157386,0.0005078761259835422,0.012010715235314705,0.012576172464685054,0.16751831580932325,0.003183122374838859,0.005812039591430356,0.019681294102882257,0.07362829611062914,0.0040362750815613295,0.02116388130776498,0.0037147338064694117,0.0006033377790660621,0.005206835692975635,0.02575430941646177,0.05342270381688705,0.02672672097478033,0.0011949085847539316,0.0030351058584590107,0.010451816294140265
SRS043001,0.0014502818016991661,0.003374839396892635,0.007984917395210825,0.0005269518526052051,0.003569071543700969,0.0013229397510086422,0.0012489289502811021,0.28073287347625436,0.010217998197689088,0.2651042665037569,0.007867271231829669,0.03141979855315467,0.0013352527737269936,0.0011651250289747054,0.002227575127709649,0.014660744117765308,0.0026766782752657837,0.024896585157143047,0.24012174724356292,0.0005148864651131855,0.0036280977814942186,0.00706990710708292,0.0038071657924423426,0.0025724633453069585,0.0002603233136983114,0.001751063349825003,0.002134428376734984,0.01226543487309974,0.0007237423745438189,0.00048341538062403837,0.0030908196239030922,0.02365002629779228,0.011238196703685897,0.011670228828467848,0.006140929233929935,0.000276859807303178,0.0009016321806260658,0.0009961059573073807,0.002322633936947666,0.0006840247604971281,0.0003862750579395529,0.00026777613786798586,0.0012597169355348322
SRS043411,0.030143262242581258,0.02195435099432055,0.29211107134291425,0.01767029116325202,0.005112046288346612,0.0016623757789069513,0.0005223642618150965,0.06758157848303854,0.08599098445080648,0.017844800585589782,0.0028338353468362358,0.0048825845347796265,0.01712858376319173,0.018342597465317446,0.0015117673179626558,0.021421837704146445,0.0007643197927838841,0.006189396704325135,0.012407749999596821,0.002992393122140625,0.01455191526033532,0.019865328354208713,0.006191112241807281,0.004927346110449333,0.00045106103102688614,0.006813545013704902,0.002878739476283384,0.05625144689209247,0.009751628047891227,0.0013515997986017563,0.0017024364162831836,0.02037126666535838,0.01775245727006817,0.027974392082939593,0.16341684384284982,0.001453542127747609,0.002448559820091598,0.0024414213245233657,0.0034645250949178644,0.0016680531776423217,0.0030950324362148517,0.0005282497983109058,0.0015813063739989692
SRS043701,0.0362669688342815,0.021591472674424905,0.2244858496270887,0.013977798590190297,0.0014234306510712018,0.0008400100743485864,0.002792538918977567,0.039857435325857844,0.0635432408258642,0.3095014554403636,0.007183318377011798,0.008781543447332027,0.012012268259836076,0.012700685517522672,6.435976906187378e-05,0.05939150931815485,0.001558404848734015,0.014679610816379538,0.005941482839530199,0.0012822358145904724,0.01069542109859091,0.009998463711184364,0.0020369567362868634,0.0008362931235952301,0.0004937010801269654,0.0017547961125092724,0.002145873516240302,0.03459165873507498,0.0004479382514263625,0.0004403033131710354,0.0035840266177890687,0.014160646871663808,0.0059473654405882434,0.004919746111850506,0.04610887809748174,0.0003647578494325655,0.0008916762418982727,0.002394315100478201,0.0068560546662777,0.005304676817843505,0.004988821852812757,0.001876244591472729,0.0012857640915824495
SRS045004,0.0384692462826451,0.04138007759386999,0.27253711719622703,0.08635431265058656,0.0010999853196975572,0.0008644172999265517,0.0012890659598135397,0.023489723841607985,0.0183270531662062,0.03890727869734059,0.010918911559630779,0.009678780259006184,0.0005686292417213433,0.0012532399198790674,0.000655879544312971,0.019611783927806072,0.0009036451579225766,0.012432592517341221,0.25261719722829573,0.0006862709858664859,0.0014406535364430775,0.022454133926720583,0.0031688854827413,0.0011181286156909417,0.0004959967280493026,0.000660940078458548,0.000681027208540573,0.025919066027475374,0.0002789468137961988,0.00036557133501997875,0.0015828327544985222,0.001705933599765079,0.0063607466223101925,0.0023437353270519858,0.010017429610156172,0.07798187521703026,0.0005355060748764511,0.001587005209393163,0.0044999798420679625,0.0030963305511943155,0.00014414298060898222,0.0005997244376211216,0.0009161996707864114
SRS045528,0.17963731302256372,0.030607793825773385,0.2742491992308851,0.030626315574495886,0.003234538991351925,0.0014265120445213835,0.0005020972136324457,0.13080250647288594,0.013786605431897931,0.01213804432344166,0.0006681144491575923,0.0182015368696057,0.004675178917033743,0.010543296717706522,0.0011367033565235006,0.024378685644595527,0.0009082081832731694,0.018159200972373557,0.010869612710045858,0.0012719080642318288,0.010113962671557663,0.004653186383259054,0.009114325867051873,0.0015370935007975733,0.00017376361806039755,0.006341299722672895,0.0005673948610470857,0.011335227965619745,0.026977052481707738,0.0008313595165818922,0.0028946272949114493,0.011881228355985872,0.0066141785839763005,0.04102007967370326,0.04560043529281021,0.00024949675359940254,0.000967116339577823,0.03853030395060085,0.0052685348527488456,0.0027728413008268845,0.00015287435674209477,0.0006864677620215568,0.0038937768781430473
SRS045645,0.036965760843308715,0.05915011911170221,0.20109757737005712,0.12021378636145222,0.001622026745137467,0.0007627052327354689,0.001716830905761142,0.06730170863167899,0.014044487279168032,0.046149249637858325,0.009457269455218454,0.010359559201510502,0.0005974569656148943,0.0016827064707936078,0.00048059541060887964,0.019357000773687946,0.000763663726186024,0.01411716801899583,0.19423679114771303,0.0008621765148785873,0.0014291105068333291,0.023955929913094618,0.002702204196478027,0.0025614427275331216,0.00042086041415448204,0.0003818976771545234,0.0007341962657557475,0.0070130290987463,0.0002666887266092022,0.00032093129379420695,0.0011616233210705552,0.018250629199657774,0.00512723787488577,0.0017197542803894935,0.01851533667388912,0.09532988350648876,0.0004587604367503364,0.002634633220605749,0.009806926806292249,0.002360870370291113,9.024956966720716e-05,0.0031307531228672776,0.0006884109929235618
SRS045713,0.025994849257573557,0.024771855679149635,0.19911921302352464,0.06100102163083812,0.002032020584476451,0.0011338156705179123,0.0011375375470732891,0.11297933606694688,0.01608184068687531,0.39756522456718557,0.002220898171142733,0.0035546966505431215,0.0010144178776682988,0.0007068600264587897,0.00025283367483705624,0.012542983427326298,0.0021165486231382877,0.0034786102235209435,0.007036265935507305,0.0002895344680997575,0.0008345420304466115,0.015377394278039016,0.002276594352261535,0.0006005776549541483,8.719695015116387e-05,0.013731772614316472,0.004634251658532081,0.005865334990479348,0.00127375489794141,0.00033919601796975513,0.0004666736616546956,0.002438554869034586,0.016748427981119012,0.010923485749350453,0.03160013579943277,0.0006861267439736973,0.0006611551495236786,0.005599084211007178,0.0069190037956465816,0.0022963161836609706,0.0009559758398735417,0.00016802680594120962,0.0004860539722861141
SRS045739,0.007959585458987376,0.003728485067147389,0.0037683479986283072,0.17604508428965698,0.0007786424072650328,0.0005119620224055836,0.004093406151634196,0.19115780179494243,0.02625828915949125,0.10447471127615619,0.0026646033711033596,0.005919554226636556,0.0038327651802224625,0.01420855993861857,0.0006111498371286639,0.07400095924493334,0.005104738270469754,0.07903591779329275,0.1597930869469704,0.0005837210447123115,0.00786680742187824,0.016112970492088076,0.001638902419953969,0.00024295386998345994,0.004834381090414273,0.0006138219786552951,0.00028494940329756673,0.025713901992094768,0.004257537129456584,0.0003322542801309227,0.002252869052938958,0.0016974814100599236,0.010788151098100255,0.011723346412966925,0.020542923651105726,0.001976595067999248,0.00024507434753344735,0.006114940725700062,0.01379724181508157,0.002614107891217403,0.00031925149338521186,0.0009870364598772489,0.0005111290156779972
SRS047014,0.02221960359512055,0.03119379612873247,0.14304949086738158,0.023585362158044364,0.006129907398471128,0.003104367136974525,0.0006973302890399937,0.038123030292060406,0.03688456424716566,0.0544563707358242,0.002886141151528336,0.006537739427828677,0.00116622108646499,0.0006371697447715482,0.0023110387106120814,0.08291356054074948,0.0009911701997917478,0.007945968560717685,0.21095936261257037,0.0024973406864261393,0.012401896853967642,0.007688612064015936,0.009189080833452361,0.0016788023437857577,0.015150071917077184,0.0033184568271076528,0.00224168374467882,0.05265024254885259,0.0006750429006574055,0.002085470397953211,0.013557855185719456,0.06678448242662995,0.01077628274338455,0.006341610810179459,0.037032957162460495,0.0006676281274105223,0.0018724711267076363,0.04335974141007703,0.026482389005925696,0.0042342152717299965,0.0003022531820277526,0.0010150586925080903,0.002204158853414978
SRS047044,0.0072590982659336886,0.004775201841164373,0.2298526006615977,0.0515144540027665,0.0045919147236387755,0.0008342383630284485,0.0014795055058837833,0.019783428518407153,0.08923894547501844,0.019456307294304278,0.0019840699298637097,0.0021197646375090634,0.0004822140000630097,0.0019346640449949444,0.00019273632363569254,0.21634023538083236,0.0010497828326710276,0.018658981182263626,0.04485695625227364,0.0012004402916054727,0.0029456144085405036,0.01047396680474687,0.0018841433214041774,0.0011652673190777473,0.0022252451851634395,0.002804308255190187,0.0017905676968331594,0.04862458515428794,0.0002289064646468713,0.0004655988326335542,0.006818819433583908,0.08184931481421417,0.04982866387467455,0.005225081478398462,0.01477967118283364,0.025399697757922914,0.0006349827932275276,0.002531210594459644,0.00965526473390839,0.009138958462548207,0.00038547295438413784,0.0023975724935473928,0.001141546456316656
SRS048164,0.008816564514625013,0.017107741287646975,0.1386095894117608,0.05052983644780912,0.0031270335836281163,0.0012462770625716894,0.0006035014957883152,0.02663762274928353,0.006074801856116756,0.03842178295055102,0.002453971265848321,0.004199197100080461,0.0016262868977305412,0.004784697014136391,0.0018091724652826275,0.006146309370774743,0.003050834817149479,0.009772719072626286,0.3843455029435424,0.002174048478879457,0.0025827416034212088,0.004178250594922202,0.00647002887278019,0.004870497854486558,0.005564699295207446,0.007213587043326206,0.0028839674283103463,0.07320010502238866,0.004465347964077013,0.0005194418996719361,0.011922143885495656,0.01670402807618689,0.012958680987660176,0.014408004375584201,0.01456260331052896,0.023444901601615956,0.0010688818904448908,0.0034802903916497487,0.04852741099157537,0.01240557022270677,0.0011971484078375167,0.012560599923537604,0.003273577570752433
SRS048870,0.028698472911556545,0.003967351267990126,0.3563562418687893,0.01622302523850565,0.0030211882211270305,0.0019261564538196638,0.0005888414751189333,0.025832245002889543,0.06375237094801516,0.16943196511417563,0.00238810924210039,0.007810113658306865,0.0014754994830499606,0.0001749228121001146,0.002800054918778343,0.022281832224763588,0.0008600664624059396,0.003016625081580904,0.003412589018510136,0.0029200816247612125,0.001943947224375234,0.018413479208448557,0.006053573034825297,0.0007558198699889007,0.0011332977233968163,0.004276059127701749,0.004889605437282642,0.1436396851408723,0.0006443569368346462,0.0009152531657654461,0.003997101914966926,0.013012385915751655,0.0047648199829429215,0.004959175972127913,0.03471146642008392,0.0006077806774995655,0.0014389583702688563,0.0027477756655513897,0.017121072734429973,0.013222975660804801,0.0004998638885364548,0.0013283496146127836,0.0019854432845861233
SRS049164,0.02217357947057102,0.02762186892204425,0.10280216526036977,0.02155829653679217,0.0064842341767616125,0.003319575054344098,0.0008039091573488356,0.04318491272617712,0.037357892447614234,0.057675852885764566,0.0033282180675829024,0.007571344455765476,0.0012778630595944856,0.0005528669831098723,0.002751274757089346,0.09157494917306305,0.0011195357118975475,0.0080032492531885,0.20283542055972886,0.0027704005670973145,0.012125026009102364,0.007197186275345578,0.008886825157821326,0.0018975881769217906,0.0188400517294946,0.003127927615577403,0.0024226807250650978,0.06456153863542569,0.0007358145128805711,0.0021977397619202393,0.011832463411400686,0.07976994945553384,0.009932829467464441,0.006547317300354004,0.03705669918865681,0.0006875117747203707,0.0018922990648384548,0.04896264155401227,0.0281610138872905,0.0044269793786692905,0.00034958044649242284,0.0010972236835490323,0.002523703561558236
SRS049402,0.029489332178729146,0.05888133172793782,0.002233120557619095,0.0210044967743944,0.018136834254291495,0.001372482096195626,0.0006976437161006195,0.13855024667685287,0.011309416798760002,0.047042163475810785,0.0008955043363650671,0.028380181019169268,0.048060232733853694,0.11976370691179873,0.0025257981417222226,0.018649581577052238,0.001791279678355554,0.007323371145414654,0.25453007158095897,0.005128277652413981,0.017123840710840464,0.0047264896859098085,0.006587898284399344,0.004263233348123667,0.001445806990550955,0.0006100526453641624,0.0016923478680170403,0.010856397056459532,0.031476106023518496,0.0006804396088161795,0.005867694930132779,0.0031082938622128318,0.023369107317335276,0.015531697239043137,0.028561374315238603,0.0019210937016007124,0.004658261552521053,0.0016440276050697458,0.006846547242444073,0.006086608781631196,0.0030762845157832276,0.0002855525309251516,0.003815771150266243
SRS049712,0.009629881042007717,0.0005550626036772153,0.04788149214970071,0.007257891087516319,0.0035051202247076987,0.0015159704831544571,0.0018909587921090395,0.010413979266420428,0.024938393986409253,0.019540261201932547,0.004858066312935143,0.004325379048727949,0.0003674026352216583,0.0008950777706885571,0.0005374541963806739,0.19678283073653466,0.0007207411968294718,0.003234031159474475,0.09459586666222837,0.005814015591281114,0.06530796372137732,0.0033924432758670273,0.006268191012166965,0.002155812071774418,0.0001441576254171768,0.05919712131152553,0.016984941229086992,0.07228330922364656,0.0015527465148886775,0.0010919915648471786,0.028923611311959592,0.019471554695192492,0.1447548235047044,0.003969179545176242,0.04381074217362357,0.02110599329579582,0.0008192568867048556,0.00408407822985758,0.009214880908269425,0.04742373597646999,0.001571804412986684,0.0027762618275703156,0.004435523533153876
SRS049896,0.014401000849216607,0.020415213461472986,0.0902105675755045,0.03230916365615978,0.003026200632941319,0.00331210346927971,0.0008602309213058397,0.07432881870036022,0.009344307297694634,0.06488166081048546,0.010088141158720707,0.002076522758905914,0.00021533814427567334,0.001324974733958322,0.0005127931743194475,0.026875482949819528,0.005882013984432424,0.007850153257517313,0.14885786358748745,0.014080409377586998,0.0041576418139513405,0.017806572432963852,0.0058102607030485086,0.0017961564785533026,0.004588859398405936,0.002277536937351285,0.0016366678294050978,0.0440825974497947,0.001144325597569143,0.0014309505237051392,0.0028914987841806646,0.022776794288669775,0.16306102595499217,0.009378637603702531,0.027576446024164262,0.10865135552193177,0.0032234994508694376,0.007130941362928552,0.03046892998594053,0.005649425600700307,0.0003995972865949097,0.0007630758612302099,0.002444242607901883
SRS049900,0.022043788969951347,0.000996169605611634,0.02422671539047522,0.012499385565494651,0.003516293745682836,0.0005483037982247528,0.005469559737288877,0.08084152010183747,0.09346557869108815,0.040422418257967066,0.011881529588272552,0.0065978644133414125,0.0015089011939343115,0.003575136391122303,0.00354335282411026,0.05246419792990559,0.014978883318359988,0.01851014673269245,0.3171718406238501,0.0006021029186260583,0.0067844379946279945,0.009038811741005933,0.01563957725927393,0.00041055466082294507,0.0005916634850108436,0.0005060043622243995,0.0014298966188408505,0.008533140615527004,0.007843384108743684,0.00024670638390274913,0.0031758042649253967,0.004279333639248182,0.011651088668751202,0.01962125432767787,0.1629703215790561,0.0019114622702692625,0.0003061707841811058,0.013824061488006707,0.008788360278604851,0.0016039416056429657,0.005262944849331633,0.00021680648774839736,0.0005005827287389748
SRS049959,0.029556117334446574,0.11721073751759219,0.01731259069688185,0.2631053605697101,0.034491082349971613,0.015229366818901312,0.0003952633541943893,0.011528506231678396,0.007598860033012797,0.010893472810583707,0.0014083856755402347,0.003857514279799531,0.0010542593295845574,0.0009212368035623683,0.000186935271717164,0.01042379271259044,0.0026398768745804725,0.08213262056296254,0.015122697189506576,0.004319151399352376,0.004621038434363744,0.031708676299108646,0.026892335494017098,0.01489329988738285,0.0011111179901210995,0.027862460359980655,0.007694640443222113,0.029378483476554144,0.003310611541788436,0.0044080478054628145,0.01375409349308747,0.011251242707976958,0.009824443290701647,0.0322031004205826,0.01570819780671572,0.0015513281929231152,0.007148744001473403,0.010076577630584765,0.054534072583774934,0.05158535433045064,0.0010182841986541816,0.0023192847568965468,0.007756737038006933
SRS049995,0.0881469997700634,0.03549071840491989,0.28636541190394904,0.1497710617274575,0.0025980557232133236,0.0024080128029093334,0.0033310909247045136,0.008136694747087874,0.0037191736263561715,0.08850816974248199,0.006872881827250375,0.019763015514566135,0.0003645918327366865,0.0015234946966006945,0.0018086004512171858,0.03626656746299991,0.0008515366690501337,0.001902608070546778,0.060463550918545717,0.0024388602992836826,0.005862818697472047,0.01087875635542789,0.006398591168763216,0.0019202102468639198,0.0008612181242233865,0.00452540136532678,0.0029369926562793037,0.007860962351041854,0.0009935770448264848,0.0010119448543186133,0.0065291578570244625,0.043262909400533414,0.01022240887330294,0.009597916476629715,0.013982997090665944,0.04616006812194488,0.0019549003363926324,0.005071510358069054,0.007155148354738022,0.009871945193501841,0.0002744350907112566,0.0005731911977438831,0.0013618416682582288
SRS050026,0.003827667563344639,0.0014004609066457113,0.08576155827161298,0.03564113252719165,0.0005235263302538904,0.00022161883471725179,0.005255451262620925,0.015944581190113997,0.010405082596975862,0.02303468683825136,0.0009678274008326722,0.005667064454832322,0.0010120426914363792,0.011970105752313198,0.00026874902927214063,0.3885307271861877,0.0011950055872367278,0.002908179743154426,0.2130559204541653,0.00036252615483126636,0.0011567043352874813,0.005009041444913295,0.019104870612690318,0.0007367755857270827,0.0013140882185349618,0.0006840202936649773,0.0005524926778669029,0.02223198905296433,0.0010768334438141134,8.353400453690666e-05,0.0006651815234578522,0.01113158976389802,0.018657338208607332,0.007160223572129836,0.02985812598774658,0.06159993740086421,0.00037490770132698244,0.0007850943895553798,0.007199867980048096,0.001529647627022671,0.0007329804063713531,0.00010568172684867522,0.00029515926613225406
SRS050299,0.05983265985850489,0.00299877692609166,0.3064970798145822,0.03256689871575282,0.0005307770599079929,0.0004991281013632811,0.0008161836623420147,0.032807047125447776,0.0383945036909813,0.24436926801578038,0.004416318614721675,0.018005832686981582,0.009562743013608568,0.012960322802273775,0.0005076877178358477,0.032029336460303245,0.00608022810934457,0.010601827987029343,0.0022418450604034636,0.00034723329980165357,0.003461723288651262,0.017313337178789526,0.0027756395214382184,0.002086706476552843,0.036837757691929825,0.00031844825262787124,0.0002200540644746414,0.011218689014085993,0.004178647966025991,0.00011215951883359304,0.0014572293710980468,0.0003967176695178861,0.020479993491969963,0.0037227232181130353,0.07168036061201218,0.0005941947959788259,0.00020292690231806892,0.0003705694017698875,0.004649541577020145,0.0009049454026248304,0.00011117894575715718,0.00047900484183389995,0.0003617520735184173
SRS050422,0.00169515572226365,0.017486443352841167,0.03798056133260024,0.015175695891753029,0.005403791266632348,0.0011399805000357412,6.882503121002032e-05,0.01061133128788916,0.010558855102591589,0.01860265836329511,0.0010853008553644568,0.006099434036377285,0.00026357226342912503,0.00032973125887281597,0.0002317418484717244,0.015075861724952242,0.0002128693904504593,0.038686014530500475,0.004719035331533394,0.01486347577572414,0.05359995322607546,0.016836505872814433,0.0045581955641136205,0.0019603029410603435,0.0003704949308912445,0.020193517118187673,0.014789626749648524,0.5028056399041176,0.0010086807459876211,0.0011795124996078824,0.06247651261564628,0.0125306235524661,0.001621807052902646,0.00607770337352783,0.028326406857419904,0.00035395127914885976,0.0007736476432014689,0.022829666589136023,0.005261292378155732,0.02558293873560087,0.006652455254829254,0.00513675305232039,0.004783477196352171
SRS050752,0.0171741246029113,0.011490548588160447,0.0494582749970246,0.01012333125703793,0.006525344028568379,0.005532918740853656,0.0024858385369002545,0.011487336955334,0.028518707004397622,0.11300093120137905,0.0015644337929035716,0.004783646128389915,0.000791212800675775,0.0013563811483446092,0.0009151748760022848,0.020659299227773077,0.0018229041862031206,0.010045168524382576,0.1124949350252051,0.005549423994622495,0.034700448136039896,0.005584456201604223,0.03258079949874584,0.006373479562889726,0.00022589540313413268,0.014824967947214022,0.010933689277858483,0.033024911892962895,0.002869181495115009,0.005742626765676296,0.02565506758517323,0.11848672792949198,0.014936256026946258,0.03860151152473657,0.09157510683749583,0.0017083457164770999,0.005601238727284986,0.004999967358638221,0.025150048488153654,0.014155779025110194,0.0008709803467811971,0.08821761260441605,0.007400966030984314
SRS050925,0.05592171631615055,0.01915979625683506,0.17365767845142205,0.06817065636885956,0.007302117316004133,0.0011214853602808893,0.0004407990389399066,0.04699531807697764,0.020579302314229046,0.1119463773778071,0.002972185711819211,0.0048853572974709766,0.001849286110207691,0.0013787263849739811,0.0011996822994014653,0.013095765455291215,0.0011041203076785568,0.00744560799531393,0.20775137511497518,0.001995949976569468,0.0018327255850394816,0.009026226293031722,0.0036167337293388792,0.003520636200111022,0.01831680897575776,0.002507205375310384,0.001986924494273944,0.10834490033073935,0.000577051017774765,0.000572723373409369,0.004101603541164781,0.023731795179600175,0.004470090965448022,0.005166114761563778,0.020434574523704237,0.000726775853666583,0.0013443813889206662,0.022771227592848626,0.011202256497352793,0.004145148901385064,0.00022989843828760852,0.0006836642885177957,0.0017172291615454942
SRS051031,0.0022728545858641384,0.01804811067510228,0.12036995136990103,0.022083397689994785,0.0006534754799262287,0.0010177854818041808,0.003859963721748193,0.003087635386369066,0.42633746728549127,0.009128087428222595,0.001309529633214638,0.0065833288346670545,0.0006158395686562785,0.0023331772588969335,0.000628621050299032,0.1478307125344205,0.0027854118880342093,0.002154999295277953,0.02624426729402387,0.0017375759433816422,0.004744751677099127,0.017784952662656523,0.005009562085101548,0.0009018686873796599,0.004862684533485907,0.0026898880641277674,0.0028310679980642624,0.010730501400356718,0.00027781466353728207,0.0005039962973757768,0.0032212526923263147,0.03505730889903669,0.011927726598633153,0.0027355401686569216,0.014369067075949746,0.0003182290507848332,0.0005706652054360288,0.027850795597806417,0.030932348633373234,0.004216853425093855,0.0005849319038612182,0.017521562377685828,0.0012744378968751412
