Bacterial_Species,Prevalence,Cohort
Aerococcus_christensenii,0.041666666666666664,European
Agathobaculum_desmolans,1.0,European
Aggregatibacter_aphrophilus,0.13333333333333333,European
Aggregatibacter_segnis,0.14166666666666666,European
Akkermansia_glycaniphila,0.041666666666666664,European
Akkermansia_muciniphila,0.775,European
Alcanivorax_sp_N3-2A,0.016666666666666666,European
Alistipes_finegoldii,1.0,European
Alistipes_ihumii,0.9666666666666667,European
Alistipes_indistinctus,0.875,European
Alistipes_inops,0.9416666666666667,European
Alistipes_megaguti,0.9833333333333333,European
Alistipes_obesi,1.0,European
Alistipes_putredinis,1.0,European
Alistipes_senegalensis,1.0,European
Alistipes_shahii,1.0,European
Alistipes_timonensis,0.9916666666666667,European
Alkalibacter_saccharofermentans,0.14166666666666666,European
Alkaliflexus_imshenetskii,0.008333333333333333,European
Allisonella_histaminiformans,0.44166666666666665,European
Allobaculum_stercoricanis,0.1,European
Allofustis_seminis,0.041666666666666664,European
Alloprevotella_rava,0.275,European
Alloprevotella_tannerae,0.6833333333333333,European
Alloscardovia_criceti,0.125,European
Alloscardovia_omnicolens,0.18333333333333332,European
Alterileibacterium_massiliense,0.7416666666666667,European
Anaerobiospirillum_succiniciproducens,0.008333333333333333,European
Anaerobium_acetethylicum,0.4166666666666667,European
Anaerobranca_californiensis,0.016666666666666666,European
Anaerobutyricum_hallii,1.0,European
Anaerococcus_lactolyticus,0.08333333333333333,European
Anaerococcus_mediterraneensis,0.041666666666666664,European
Anaerococcus_obesiensis,0.3416666666666667,European
Anaerococcus_pacaensis,0.03333333333333333,European
Anaerococcus_prevotii,0.025,European
Anaerococcus_provencensis,0.025,European
Anaerococcus_tetradius,0.025,European
Anaerococcus_vaginalis,0.11666666666666667,European
Anaerocolumna_aminovalerica,0.7166666666666667,European
Anaerocolumna_jejuensis,0.05,European
Anaerocolumna_xylanovorans,0.058333333333333334,European
Anaerofustis_stercorihominis,0.3416666666666667,European
Anaeroglobus_geminatus,0.26666666666666666,European
Anaeromassilibacillus_senegalensis,0.6333333333333333,European
Anaerorhabdus_furcosa,0.1,European
Anaerosalibacter_massiliensis,0.03333333333333333,European
Anaerosphaera_aminiphila,0.09166666666666666,European
Anaerosporobacter_mobilis,0.5916666666666667,European
Anaerostipes_caccae,0.6833333333333333,European
Anaerostipes_hadrus,1.0,European
Anaerotignum_lactatifermentans,1.0,European
Anaerotignum_neopropionicum,0.9666666666666667,European
Anaerotignum_propionicum,0.3416666666666667,European
Anaerotruncus_colihominis,1.0,European
Anaerotruncus_rubiinfantis,0.7416666666666667,European
Anaerovibrio_lipolyticus,0.05,European
Anaerovorax_odorimutans,0.23333333333333334,European
Andreesenia_angusta,0.008333333333333333,European
Angelakisella_massiliensis,1.0,European
Anoxybacter_fermentans,0.008333333333333333,European
Arabia_massiliensis,0.23333333333333334,European
Arcobacter_bivalviorum,0.175,European
Arcobacter_butzleri,0.008333333333333333,European
Arcobacter_lekithochrous,0.016666666666666666,European
Arcobacter_marinus,0.008333333333333333,European
Arcobacter_molluscorum,0.008333333333333333,European
Arcobacter_thereius,0.025,European
Asaccharospora_irregularis,0.6416666666666667,European
Aster_yellows_witches-broom_phytoplasma,0.008333333333333333,European
Atopobium_deltae,0.05,European
Atopobium_minutum,0.025,European
Atopobium_parvulum,0.3416666666666667,European
Atopobium_rimae,0.15833333333333333,European
Atopobium_vaginae,0.7416666666666667,European
Atopostipes_suicloacalis,0.016666666666666666,European
Auricoccus_indicus,0.008333333333333333,European
Bacillus_acidiproducens,0.03333333333333333,European
Bacillus_andreraoultii,0.03333333333333333,European
Bacillus_bataviensis,0.008333333333333333,European
Bacillus_cereus,0.20833333333333334,European
Bacillus_coagulans,0.025,European
Bacillus_massilioanorexius,0.008333333333333333,European
Bacillus_rubiinfantis,0.016666666666666666,European
Bacillus_solimangrovi,0.008333333333333333,European
Bacillus_sp_X1(2014),0.008333333333333333,European
Bacteroidales_bacterium_CF,0.225,European
Bacteroides_barnesiae,1.0,European
Bacteroides_caccae,1.0,European
Bacteroides_caecimuris,1.0,European
Bacteroides_cellulosilyticus,1.0,European
Bacteroides_coprocola,1.0,European
Bacteroides_coprophilus,1.0,European
Bacteroides_coprosuis,0.5416666666666666,European
Bacteroides_dorei,1.0,European
Bacteroides_faecichinchillae,1.0,European
Bacteroides_fluxus,1.0,European
Bacteroides_fragilis,1.0,European
Bacteroides_graminisolvens,0.475,European
Bacteroides_helcogenes,1.0,European
Bacteroides_heparinolyticus,0.9916666666666667,European
Bacteroides_ihuae,0.3333333333333333,European
Bacteroides_luti,0.3,European
Bacteroides_neonati,0.75,European
Bacteroides_nordii,1.0,European
Bacteroides_ovatus,1.0,European
Bacteroides_paurosaccharolyticus,0.725,European
Bacteroides_pectinophilus,1.0,European
Bacteroides_plebeius,1.0,European
Bacteroides_propionicifaciens,0.13333333333333333,European
Bacteroides_pyogenes,1.0,European
Bacteroides_reticulotermitis,0.9,European
Bacteroides_salanitronis,1.0,European
Bacteroides_salyersiae,1.0,European
Bacteroides_stercoris,1.0,European
Bacteroides_thetaiotaomicron,1.0,European
Bacteroides_uniformis,1.0,European
Bacteroides_vulgatus,1.0,European
Bacteroides_zoogleoformans,1.0,European
Bariatricus_massiliensis,1.0,European
Barnesiella_intestinihominis,0.9916666666666667,European
Barnesiella_viscericola,1.0,European
Bartonella_bacilliformis,0.008333333333333333,European
Bartonella_schoenbuchensis,0.008333333333333333,European
Bavariicoccus_seileri,0.20833333333333334,European
Beduini_massiliensis,0.05,European
Bibersteinia_trehalosi,0.041666666666666664,European
Bifidobacterium_adolescentis,0.825,European
Bifidobacterium_angulatum,0.5083333333333333,European
Bifidobacterium_animalis,0.15,European
Bifidobacterium_biavatii,0.725,European
Bifidobacterium_bifidum,0.45,European
Bifidobacterium_breve,0.35,European
Bifidobacterium_catenulatum,0.8416666666666667,European
Bifidobacterium_dentium,0.15,European
Bifidobacterium_gallicum,0.016666666666666666,European
Bifidobacterium_gallinarum,0.2,European
Bifidobacterium_lemurum,0.008333333333333333,European
Bifidobacterium_longum,0.8666666666666667,European
Bifidobacterium_minimum,0.2916666666666667,European
Bifidobacterium_pseudocatenulatum,0.8666666666666667,European
Bifidobacterium_pseudolongum,0.008333333333333333,European
Bifidobacterium_reuteri,0.041666666666666664,European
Bifidobacterium_saguini,0.016666666666666666,European
Bifidobacterium_scardovii,0.016666666666666666,European
Bifidobacterium_stellenboschense,0.725,European
Bifidobacterium_subtile,0.016666666666666666,European
Bifidobacterium_thermophilum,0.016666666666666666,European
Bilophila_wadsworthia,0.8916666666666667,European
Bittarella_massiliensis,0.9083333333333333,European
Blattabacterium_clevelandi,0.05,European
Blattabacterium_punctulatus,0.03333333333333333,European
Blattabacterium_sp_(Blatta_orientalis),0.008333333333333333,European
Blattabacterium_sp_(Cryptocercus_kyebangensis),0.008333333333333333,European
Blattabacterium_sp_(Nauphoeta_cinerea),0.008333333333333333,European
Blautia_coccoides,0.8416666666666667,European
Blautia_hansenii,1.0,European
Blautia_hydrogenotrophica,0.9916666666666667,European
Blautia_obeum,1.0,European
Blautia_producta,1.0,European
Blautia_schinkii,1.0,European
Blautia_sp_N6H1-15,1.0,European
Blautia_sp_YL58,0.8583333333333333,European
Borrelia_coriaceae,0.016666666666666666,European
Borrelia_miyamotoi,0.008333333333333333,European
Borrelia_turcica,0.016666666666666666,European
Borreliella_spielmanii,0.008333333333333333,European
Borreliella_valaisiana,0.008333333333333333,European
Brachyspira_alvinipulli,0.03333333333333333,European
Brachyspira_hampsonii,0.025,European
Brachyspira_hyodysenteriae,0.025,European
Brachyspira_intermedia,0.025,European
Brachyspira_murdochii,0.025,European
Brachyspira_pilosicoli,0.2833333333333333,European
Brenneria_goodwinii,0.008333333333333333,European
Brevibacterium_aurantiacum,0.016666666666666666,European
Brevinema_andersonii,0.008333333333333333,European
Brochothrix_thermosphacta,0.025,European
Buchnera_aphidicola,0.1,European
Bulleidia_extructa,0.525,European
Burkholderiales_bacterium_GJ-E10,0.016666666666666666,European
Burkholderiales_bacterium_YL45,0.15833333333333333,European
Butyricicoccus_pullicaecorum,1.0,European
Butyricimonas_faecalis,1.0,European
Butyricimonas_synergistica,0.9,European
Butyrivibrio_crossotus,1.0,European
Butyrivibrio_fibrisolvens,0.675,European
Butyrivibrio_hungatei,0.725,European
Butyrivibrio_proteoclasticus,0.7416666666666667,European
Caecibacter_massiliensis,0.11666666666666667,European
Caldanaerobius_polysaccharolyticus,0.025,European
Caldicellulosiruptor_naganoensis,0.008333333333333333,European
Caldicoprobacter_oshimai,0.03333333333333333,European
Caldisalinibacter_kiritimatiensis,0.05,European
Caloramator_australicus,0.025,European
Caloramator_mitchellensis,0.20833333333333334,European
Caloramator_proteoclasticus,0.10833333333333334,European
Caloramator_quimbayensis,0.008333333333333333,European
Caloranaerobacter_ferrireducens,0.13333333333333333,European
Caminibacter_mediatlanticus,0.008333333333333333,European
Campylobacter_concisus,0.09166666666666666,European
Campylobacter_hominis,0.275,European
Campylobacter_jejuni,0.016666666666666666,European
Campylobacter_lanienae,0.008333333333333333,European
Campylobacter_lari,0.025,European
Campylobacter_pinnipediorum,0.008333333333333333,European
Campylobacter_sp_RM6137,0.10833333333333334,European
Campylobacter_subantarcticus,0.008333333333333333,European
Campylobacter_ureolyticus,0.075,European
Candidatus_Annandia_adelgestsuga,0.025,European
Candidatus_Arsenophonus_lipoptenae,0.008333333333333333,European
Candidatus_Arthromitus_sp_SFB-rat-Yit,0.05,European
Candidatus_Azobacteroides_pseudotrichonymphae,0.016666666666666666,European
Candidatus_Blochmannia_floridanus,0.008333333333333333,European
Candidatus_Blochmannia_vafer,0.025,European
Candidatus_Carsonella_ruddii,0.15,European
Candidatus_Desulfovibrio_trichonymphae,0.058333333333333334,European
Candidatus_Fonsibacter_ubiquis,0.03333333333333333,European
Candidatus_Hamiltonella_defensa,0.008333333333333333,European
Candidatus_Ishikawaella_capsulata,0.008333333333333333,European
Candidatus_Izimaplasma_sp_HR1,0.21666666666666667,European
Candidatus_Kinetoplastibacterium_sorsogonicusi,0.03333333333333333,European
Candidatus_Liberibacter_africanus,0.008333333333333333,European
Candidatus_Midichloria_mitochondrii,0.008333333333333333,European
Candidatus_Mikella_endobia,0.008333333333333333,European
Candidatus_Nanopelagicus_limnes,0.008333333333333333,European
Candidatus_Nucleicultrix_amoebiphila,0.016666666666666666,European
Candidatus_Pelagibacter_sp_RS40,0.008333333333333333,European
Candidatus_Pelagibacter_ubique,0.008333333333333333,European
Candidatus_Phytoplasma_australiense,0.016666666666666666,European
Candidatus_Phytoplasma_mali,0.09166666666666666,European
Candidatus_Phytoplasma_ziziphi,0.016666666666666666,European
Candidatus_Planktophila_limnetica,0.008333333333333333,European
Candidatus_Planktophila_vernalis,0.008333333333333333,European
Candidatus_Profftella_armatura,0.008333333333333333,European
Candidatus_Rhodoluna_planktonica,0.008333333333333333,European
Candidatus_Ruthia_magnifica,0.008333333333333333,European
Candidatus_Saccharibacteria_oral_taxon_TM7x,0.6166666666666667,European
Candidatus_Sulcia_muelleri,0.058333333333333334,European
Candidatus_Tachikawaea_gelatinosa,0.03333333333333333,European
Candidatus_Walczuchella_monophlebidarum,0.008333333333333333,European
Capnocytophaga_canimorsus,0.008333333333333333,European
Capnocytophaga_cynodegmi,0.03333333333333333,European
Capnocytophaga_gingivalis,0.008333333333333333,European
Capnocytophaga_granulosa,0.008333333333333333,European
Capnocytophaga_sp_oral_taxon_864,0.025,European
Cardinium_endosymbiont_of_Bemisia_tabaci,0.008333333333333333,European
Cardiobacterium_hominis,0.025,European
Carnobacterium_divergens,0.008333333333333333,European
Carnobacterium_funditum,0.008333333333333333,European
Carnobacterium_inhibens,0.008333333333333333,European
Carnobacterium_jeotgali,0.008333333333333333,European
Carnobacterium_mobile,0.008333333333333333,European
Catabacter_hongkongensis,0.3333333333333333,European
Catellicoccus_marimammalium,0.03333333333333333,European
Catenibacterium_mitsuokai,0.9916666666666667,European
Catonella_morbi,0.9583333333333334,European
Caviibacter_abscessus,0.24166666666666667,European
Cellulomonas_carbonis,0.7916666666666666,European
Cellulosilyticum_lentocellum,0.041666666666666664,European
Cellulosilyticum_ruminicola,0.15,European
Cellulosilyticum_sp_WCF-2,0.11666666666666667,European
Cellulosimicrobium_cellulans,0.05,European
Cellvibrio_sp_PSBB023,0.008333333333333333,European
Centipeda_periodontii,0.025,European
Cetobacterium_ceti,0.008333333333333333,European
Cetobacterium_somerae,0.008333333333333333,European
Chlorobaculum_limnaeum,0.008333333333333333,European
Christensenella_massiliensis,0.925,European
Christensenella_minuta,1.0,European
Christensenella_sp_Marseille-P3954,0.8666666666666667,European
Christensenella_timonensis,0.38333333333333336,European
Chryseobacterium_gallinarum,0.025,European
Chryseobacterium_taklimakanense,0.016666666666666666,European
Citrobacter_amalonaticus,0.008333333333333333,European
Citrobacter_braakii,0.016666666666666666,European
Citrobacter_freundii,0.03333333333333333,European
Citrobacter_freundii_complex_sp_CFNIH2,0.008333333333333333,European
Citrobacter_freundii_complex_sp_CFNIH4,0.008333333333333333,European
Citrobacter_freundii_complex_sp_CFNIH9,0.008333333333333333,European
Citrobacter_koseri,0.025,European
Citrobacter_portucalensis,0.008333333333333333,European
Citrobacter_rodentium,0.008333333333333333,European
Citrobacter_sp_CFNIH10,0.008333333333333333,European
Citrobacter_youngae,0.008333333333333333,European
Cloacibacillus_evryensis,0.18333333333333332,European
Cloacibacillus_porcorum,0.13333333333333333,European
Clostridiaceae_bacterium_14S0207,0.18333333333333332,European
Clostridiales_bacterium,0.725,European
Clostridiales_bacterium_CCNA10,1.0,European
Clostridioides_difficile,0.95,European
Clostridioides_mangenotii,0.03333333333333333,European
Clostridium_acetireducens,0.19166666666666668,European
Clostridium_acidisoli,0.008333333333333333,European
Clostridium_aerotolerans,0.4166666666666667,European
Clostridium_akagii,0.008333333333333333,European
Clostridium_algidicarnis,0.058333333333333334,European
Clostridium_aminophilum,0.9666666666666667,European
Clostridium_arbusti,0.016666666666666666,European
Clostridium_argentinense,0.03333333333333333,European
Clostridium_asparagiforme,1.0,European
Clostridium_autoethanogenum,0.008333333333333333,European
Clostridium_baratii,0.25,European
Clostridium_beijerinckii,0.008333333333333333,European
Clostridium_bolteae,1.0,European
Clostridium_bornimense,0.38333333333333336,European
Clostridium_botulinum,0.24166666666666667,European
Clostridium_butyricum,0.225,European
Clostridium_cadaveris,0.075,European
Clostridium_carboxidivorans,0.025,European
Clostridium_cavendishii,0.08333333333333333,European
Clostridium_celatum,0.7333333333333333,European
Clostridium_cellulosi,0.36666666666666664,European
Clostridium_cellulovorans,0.016666666666666666,European
Clostridium_chauvoei,0.24166666666666667,European
Clostridium_chromiireducens,0.016666666666666666,European
Clostridium_citroniae,0.9916666666666667,European
Clostridium_cochlearium,0.18333333333333332,European
Clostridium_cocleatum,0.5416666666666666,European
Clostridium_colicanis,0.11666666666666667,European
Clostridium_collagenovorans,0.08333333333333333,European
Clostridium_cylindrosporum,0.016666666666666666,European
Clostridium_dakarense,0.20833333333333334,European
Clostridium_disporicum,0.7083333333333334,European
Clostridium_drakei,0.008333333333333333,European
Clostridium_estertheticum,0.008333333333333333,European
Clostridium_fallax,0.30833333333333335,European
Clostridium_fimetarium,0.3333333333333333,European
Clostridium_frigidicarnis,0.09166666666666666,European
Clostridium_gasigenes,0.125,European
Clostridium_glycyrrhizinilyticum,1.0,European
Clostridium_grantii,0.016666666666666666,European
Clostridium_hiranonis,0.075,European
Clostridium_homopropionicum,0.05,European
Clostridium_hylemonae,0.225,European
Clostridium_ihumii,0.2916666666666667,European
Clostridium_innocuum,1.0,European
Clostridium_intestinale,0.05,European
Clostridium_isatidis,0.31666666666666665,European
Clostridium_leptum,1.0,European
Clostridium_ljungdahlii,0.008333333333333333,European
Clostridium_lundense,0.041666666666666664,European
Clostridium_magnum,0.008333333333333333,European
Clostridium_merdae,0.26666666666666666,European
Clostridium_methylpentosum,1.0,European
Clostridium_neonatale,0.23333333333333334,European
Clostridium_novyi,0.30833333333333335,European
Clostridium_paradoxum,0.35,European
Clostridium_paraputrificum,0.39166666666666666,European
Clostridium_pasteurianum,0.025,European
Clostridium_perfringens,0.1,European
Clostridium_phoceensis,1.0,European
Clostridium_polynesiense,0.075,European
Clostridium_polysaccharolyticum,0.675,European
Clostridium_populeti,0.23333333333333334,European
Clostridium_puniceum,0.05,European
Clostridium_saccharobutylicum,0.03333333333333333,European
Clostridium_saccharogumia,0.9833333333333333,European
Clostridium_saccharolyticum,0.9916666666666667,European
Clostridium_saccharoperbutylacetonicum,0.016666666666666666,European
Clostridium_sartagoforme,0.36666666666666664,European
Clostridium_scatologenes,0.016666666666666666,European
Clostridium_scindens,1.0,European
Clostridium_senegalense,0.08333333333333333,European
Clostridium_septicum,0.325,European
Clostridium_sp_DL-VIII,0.05,European
Clostridium_sp_JN-1,0.11666666666666667,European
Clostridium_sp_JN500901,0.041666666666666664,European
Clostridium_sp_SY8519,0.9916666666666667,European
Clostridium_sphenoides,0.225,European
Clostridium_spiroforme,0.6333333333333333,European
Clostridium_sporogenes,1.0,European
Clostridium_sporosphaeroides,0.725,European
Clostridium_sulfidigenes,0.041666666666666664,European
Clostridium_symbiosum,1.0,European
Clostridium_taeniosporum,0.19166666666666668,European
Clostridium_tepidiprofundi,0.125,European
Clostridium_tepidum,0.14166666666666666,European
Clostridium_tetani,0.075,European
Clostridium_tetanomorphum,0.03333333333333333,European
Clostridium_thermoalcaliphilum,0.058333333333333334,European
Clostridium_thermobutyricum,0.30833333333333335,European
Clostridium_tyrobutyricum,0.025,European
Clostridium_uliginosum,0.125,European
Clostridium_ventriculi,0.325,European
Clostridium_viride,0.6333333333333333,European
Colibacter_massiliensis,0.15833333333333333,European
Collinsella_aerofaciens,0.9916666666666667,European
Collinsella_bouchesdurhonensis,0.475,European
Collinsella_ihuae,0.39166666666666666,European
Collinsella_intestinalis,0.18333333333333332,European
Collinsella_massiliensis,0.31666666666666665,European
Collinsella_phocaeensis,0.2,European
Collinsella_stercoris,0.275,European
Collinsella_tanakaei,0.15,European
Comamonas_kerstersii,0.03333333333333333,European
Coprobacter_fastidiosus,0.9916666666666667,European
Coprobacter_secundus,1.0,European
Coprococcus_comes,1.0,European
Coprococcus_eutactus,1.0,European
Coriobacteriaceae_bacterium_68-1-3,0.325,European
Corynebacterium_argentoratense,0.008333333333333333,European
Corynebacterium_durum,0.05,European
Corynebacterium_pseudotuberculosis,0.008333333333333333,European
Corynebacterium_variabile,0.008333333333333333,European
Coxiella_endosymbiont_of_Amblyomma_americanum,0.008333333333333333,European
Cronobacter_universalis,0.025,European
Cruoricaptor_ignavus,0.008333333333333333,European
Culturomica_massiliensis,0.9916666666666667,European
Dakarella_massiliensis,0.23333333333333334,European
Defluviitalea_phaphyphila,0.26666666666666666,European
Dehalobacter_restrictus,0.041666666666666664,European
Dehalobacter_sp_CF,0.03333333333333333,European
Dehalobacter_sp_DCA,0.058333333333333334,European
Dehalobacterium_formicoaceticum,0.03333333333333333,European
Dehalococcoides_mccartyi,0.03333333333333333,European
Denitrobacterium_detoxificans,0.16666666666666666,European
Desnuesiella_massiliensis,0.025,European
Desulfitobacterium_metallireducens,0.008333333333333333,European
Desulfobacter_postgatei,0.025,European
Desulfobulbus_oralis,0.008333333333333333,European
Desulfomicrobium_orale,0.025,European
Desulfonauticus_submarinus,0.008333333333333333,European
Desulfonispora_thiosulfatigenes,0.075,European
Desulfotomaculum_guttoideum,0.10833333333333334,European
Desulfovibrio_alaskensis,0.008333333333333333,European
Desulfovibrio_desulfuricans,0.18333333333333332,European
Desulfovibrio_fairfieldensis,0.20833333333333334,European
Desulfovibrio_legallii,0.14166666666666666,European
Desulfovibrio_piger,0.5166666666666667,European
Desulfovibrio_sp_G11,0.1,European
Devosia_insulae,0.008333333333333333,European
Dialister_invisus,0.5333333333333333,European
Dialister_micraerophilus,0.13333333333333333,European
Dialister_pneumosintes,0.39166666666666666,European
Dialister_sp_Marseille-P5638,0.24166666666666667,European
Dialister_succinatiphilus,0.25,European
Dictyoglomus_turgidum,0.008333333333333333,European
Dielma_fastidiosa,0.38333333333333336,European
Domibacillus_aminovorans,0.025,European
Dorea_formicigenerans,1.0,European
Dorea_longicatena,1.0,European
Duodenibacillus_massiliensis,0.5583333333333333,European
Dysgonomonas_capnocytophagoides,0.008333333333333333,European
Dysgonomonas_gadei,0.008333333333333333,European
Dysgonomonas_macrotermitis,0.058333333333333334,European
Dysgonomonas_mossii,0.025,European
Edwardsiella_hoshinae,0.008333333333333333,European
Eggerthella_lenta,0.4583333333333333,European
Eggerthella_sp_YY7918,0.3,European
Eggerthia_catenaformis,0.4166666666666667,European
Eisenbergiella_tayi,0.975,European
Eisenibacter_elegans,0.016666666666666666,European
Elizabethkingia_anophelis,0.008333333333333333,European
Elusimicrobium_minutum,0.016666666666666666,European
Emergencia_timonensis,0.9916666666666667,European
Enorma_massiliensis,0.225,European
Enterobacter_asburiae,0.041666666666666664,European
Enterobacter_bugandensis,0.008333333333333333,European
Enterobacter_cancerogenus,0.016666666666666666,European
Enterobacter_cloacae,0.09166666666666666,European
Enterobacter_cloacae_complex_sp,0.058333333333333334,European
Enterobacter_cloacae_complex_sp_ECNIH7,0.05,European
Enterobacter_cloacae_complex_sp_FDA-CDC-AR_0132,0.05,European
Enterobacter_cloacae_complex_sp_FDA-CDC-AR_0164,0.041666666666666664,European
Enterobacter_hormaechei,0.09166666666666666,European
Enterobacter_ludwigii,0.05,European
Enterobacter_roggenkampii,0.03333333333333333,European
Enterobacter_sp_CRENT-193,0.016666666666666666,European
Enterobacter_sp_Crenshaw,0.03333333333333333,European
Enterobacter_sp_E20,0.058333333333333334,European
Enterobacter_sp_HK169,0.041666666666666664,European
Enterobacter_sp_ODB01,0.03333333333333333,European
Enterobacteriaceae_bacterium_S05,0.03333333333333333,European
Enterobacteriaceae_bacterium_strain_FGI_57,0.06666666666666667,European
Enterococcus_cecorum,0.49166666666666664,European
Enterococcus_columbae,0.35,European
Enterococcus_dispar,0.008333333333333333,European
Enterococcus_durans,0.025,European
Enterococcus_faecalis,0.025,European
Enterococcus_faecium,0.7416666666666667,European
Enterococcus_gallinarum,0.008333333333333333,European
Enterococcus_gilvus,0.3333333333333333,European
Enterococcus_hirae,0.008333333333333333,European
Enterococcus_saccharolyticus,0.008333333333333333,European
Enterococcus_sp_CR-Ec1,0.008333333333333333,European
Enterococcus_sp_FDAARGOS_375,0.025,European
Enterococcus_sulfureus,0.008333333333333333,European
Enterorhabdus_caecimuris,0.2916666666666667,European
Enterorhabdus_mucosicola,0.24166666666666667,European
Entomoplasma_lucivorax,0.008333333333333333,European
Entomoplasma_melaleucae,0.09166666666666666,European
Erwinia_tracheiphila,0.025,European
Erysipelatoclostridium_ramosum,0.475,European
Erysipelothrix_larvae,0.008333333333333333,European
Erysipelothrix_rhusiopathiae,0.016666666666666666,European
Erysipelothrix_sp_15TAL0474,0.008333333333333333,European
Erysipelotrichaceae_bacterium_GAM147,0.9583333333333334,European
Erysipelotrichaceae_bacterium_I46,0.6666666666666666,European
Escherichia_albertii,0.041666666666666664,European
Escherichia_coli,0.625,European
Escherichia_fergusonii,0.10833333333333334,European
Escherichia_marmotae,0.05,European
Ethanoligenens_harbinense,0.19166666666666668,European
Eubacterium_aggregans,0.041666666666666664,European
Eubacterium_brachy,0.6416666666666667,European
Eubacterium_callanderi,0.6083333333333333,European
Eubacterium_cellulosolvens,0.775,European
Eubacterium_coprostanoligenes,1.0,European
Eubacterium_eligens,1.0,European
Eubacterium_limosum,0.058333333333333334,European
Eubacterium_minutum,0.49166666666666664,European
Eubacterium_nodatum,0.9083333333333333,European
Eubacterium_oxidoreducens,0.95,European
Eubacterium_plexicaudatum,1.0,European
Eubacterium_pyruvativorans,0.525,European
Eubacterium_ramulus,1.0,European
Eubacterium_rectale,1.0,European
Eubacterium_ruminantium,0.85,European
Eubacterium_saphenum,0.21666666666666667,European
Eubacterium_siraeum,0.9916666666666667,European
Eubacterium_sulci,0.5833333333333334,European
Eubacterium_uniforme,0.925,European
Eubacterium_ventriosum,1.0,European
Eubacterium_xylanophilum,0.8916666666666667,European
Eubacterium_yurii,0.05,European
Ezakiella_massiliensis,0.08333333333333333,European
Facklamia_hominis,0.05,European
Facklamia_ignava,0.008333333333333333,European
Facklamia_languida,0.175,European
Facklamia_miroungae,0.008333333333333333,European
Faecalibacterium_prausnitzii,1.0,European
Faecalibaculum_rodentium,0.9416666666666667,European
Faecalicatena_contorta,1.0,European
Faecalicatena_fissicatena,0.49166666666666664,European
Faecalicoccus_pleomorphus,0.9833333333333333,European
Faecalitalea_cylindroides,1.0,European
Fastidiosipila_sanguinis,0.5416666666666666,European
Fenollaria_massiliensis,0.2,European
Fenollaria_timonensis,0.3,European
Fermentimonas_caenicola,0.4,European
Fervidicella_metallireducens,0.025,European
Filifactor_alocis,0.275,European
Finegoldia_magna,0.19166666666666668,European
Flavobacteriaceae_bacterium_UJ101,0.008333333333333333,European
Flavobacterium_granuli,0.016666666666666666,European
Flavobacterium_marinum,0.075,European
Flavobacterium_suncheonense,0.016666666666666666,European
Flavonifractor_plautii,0.9916666666666667,European
Fournierella_massiliensis,1.0,European
Francisella_frigiditurris,0.008333333333333333,European
Fructobacillus_durionis,0.008333333333333333,European
Fructobacillus_pseudoficulneus,0.008333333333333333,European
Fusicatenibacter_saccharivorans,1.0,European
Fusobacterium_gonidiaformans,0.10833333333333334,European
Fusobacterium_hwasookii,0.06666666666666667,European
Fusobacterium_massiliense,0.03333333333333333,European
Fusobacterium_mortiferum,0.016666666666666666,European
Fusobacterium_necrophorum,0.05,European
Fusobacterium_nucleatum,0.25,European
Fusobacterium_perfoetens,0.05,European
Fusobacterium_periodonticum,0.05,European
Fusobacterium_sp_oral_taxon_203,0.025,European
Garciella_nitratireducens,0.03333333333333333,European
Gardnerella_vaginalis,0.041666666666666664,European
Gemella_asaccharolytica,0.19166666666666668,European
Gemella_bergeri,0.016666666666666666,European
Gemella_haemolysans,0.14166666666666666,European
Gemella_morbillorum,0.11666666666666667,European
Gemella_sanguinis,0.49166666666666664,European
Gemella_sp_ND_6198,0.075,European
Gemella_sp_oral_taxon_928,0.175,European
Gemmata_obscuriglobus,0.14166666666666666,European
Gemmiger_formicilis,1.0,European
Geobacter_uraniireducens,0.008333333333333333,European
Glaesserella_sp_15-184,0.008333333333333333,European
Globicatella_sulfidifaciens,0.016666666666666666,European
Gluconacetobacter_diazotrophicus,0.008333333333333333,European
Gordonibacter_massiliensis,0.23333333333333334,European
Gordonibacter_pamelaeae,0.55,European
Gordonibacter_urolithinfaciens,0.39166666666666666,European
Gottschalkia_acidurici,0.125,European
Gottschalkia_purinilytica,0.10833333333333334,European
Granulicatella_adiacens,0.45,European
Granulicatella_balaenopterae,0.058333333333333334,European
Granulicatella_elegans,0.125,European
Haemophilus_aegyptius,0.03333333333333333,European
Haemophilus_haemolyticus,0.2,European
Haemophilus_influenzae,0.15833333333333333,European
Haemophilus_parainfluenzae,0.8166666666666667,European
Haemophilus_pittmaniae,0.30833333333333335,European
Haemophilus_sp_oral_taxon_036,0.225,European
Haemophilus_sputorum,0.30833333333333335,European
Hafnia_alvei,0.041666666666666664,European
Hafnia_paralvei,0.025,European
Hafnia_sp_CBA7124,0.016666666666666666,European
Halanaerobium_congolense,0.008333333333333333,European
Halanaerobium_praevalens,0.008333333333333333,European
Halomonas_sp_JS92-SW72,0.025,European
Halonatronum_saccharophilum,0.008333333333333333,European
Haloplasma_contractile,0.016666666666666666,European
Hathewaya_proteolytica,0.016666666666666666,European
Helcococcus_kunzii,0.15,European
Helcococcus_sueciensis,0.25833333333333336,European
Helicobacter_canadensis,0.016666666666666666,European
