"","Blautia_hydrogenotrophica","Gordonibacter_pamelaeae","Lachnoclostridium_sp_YL32","Faecalibacterium_prausnitzii","Clostridium_bolteae","Clostridium_citroniae","Intestinibacter_bartlettii","Clostridium_symbiosum","Hungatella_hathewayi","Merdimonas_faecis","Clostridium_asparagiforme","Alistipes_shahii","Alistipes_obesi","Subdoligranulum_variabile","Anaerostipes_hadrus","Alistipes_senegalensis","Alistipes_timonensis","Dorea_longicatena","Rikenella_microfusus","Ruthenibacterium_lactatiformans","Culturomica_massiliensis","Gemmiger_formicilis","Eggerthella_lenta","Prevotella_stercorea","Agathobaculum_desmolans","Lachnoclostridium_phocaeense","Blautia_sp_N6H115","Paraprevotella_xylaniphila","Mordavella_sp_MarseilleP3756","Bacteroides_barnesiae","Holdemania_massiliensis","Blautia_hansenii","Alistipes_finegoldii","Bacteroides_plebeius","Blautia_obeum","Flavonifractor_plautii","Faecalicatena_contorta","Coprobacter_secundus","Collinsella_aerofaciens","Bacteroides_stercoris","Oscillibacter_sp_PEA192","Bilophila_wadsworthia","Neglecta_timonensis","Alistipes_inops","Bacteroides_coprophilus","Marvinbryantia_formatexigens","Alistipes_putredinis","Bacteroides_salanitronis","Anaerotruncus_colihominis","Bacteroides_dorei","Parabacteroides_goldsteinii","Ruminococcus_bicirculans","Faecalitalea_cylindroides","Bittarella_massiliensis","Odoribacter_splanchnicus","Bacteroides_pyogenes","Coprococcus_eutactus","Bacteroides_fluxus","Prevotellamassilia_timonensis","Bacteroides_cellulosilyticus","Butyricimonas_sp_H184","Intestinimonas_butyriciproducens","Butyricicoccus_pullicaecorum","Barnesiella_viscericola","Eubacterium_ventriosum","Sellimonas_intestinalis","Clostridium_methylpentosum","Coprococcus_comes","Ruminococcus_callidus","Bacteroides_nordii","Clostridiales_bacterium","Eubacterium_hallii","Parabacteroides_johnsonii","Ruminococcus_lactaris","Eubacterium_ramulus","Bacteroides_ovatus","Coprobacter_fastidiosus","Eubacterium_eligens","Roseburia_faecis","Prevotella_copri","Fusicatenibacter_saccharivorans","Blautia_schinkii","Odoribacter_laneus","Bacteroides_coprocola","Negativibacillus_massiliensis","Alistipes_sp_MarseilleP5997","Eubacterium_siraeum","Ruminococcus_torques","Barnesiella_intestinihominis","Bacteroides_fragilis","Eubacterium_rectale","Roseburia_hominis","Bacteroides_heparinolyticus","Provencibacterium_massiliense","Bacteroides_reticulotermitis","Roseburia_inulinivorans","Fournierella_massiliensis","Clostridium_scindens","Christensenella_minuta","Pseudoflavonifractor_capillosus","Dorea_formicigenerans","Erysipelotrichaceae_bacterium","Bacteroides_caecimuris","Roseburia_intestinalis","Massilioclostridium_coli","Merdibacter_massiliensis","Mediterranea_massiliensis","Butyrivibrio_crossotus","Bacteroides_vulgatus","Clostridium_leptum","Bacteroides_helcogenes","Clostridium_phoceensis","Ruminococcus_gnavus","Angelakisella_massiliensis","Bacteroides_pectinophilus","Lactobacillus_rogosae","Bacteroides_thetaiotaomicron","Clostridium_glycyrrhizinilyticum","Bacteroides_caccae","bacterium_LF3"
"Odoribacter_laneus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_coprocola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322766003782676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-0.0701464298064676,0,0,-0.00362514982064541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Negativibacillus_massiliensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323166466499557,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0.0548342874036233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alistipes_sp_MarseilleP5997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00551475597608309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eubacterium_siraeum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminococcus_torques",0,0,0,0,0.0560302699023149,0.0504896186368844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539495822089151,0,0,0,0.00473033247720795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00752730247528788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108456245574308,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441578745390997,0,0,0,0,0,0,0
"Barnesiella_intestinihominis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_fragilis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249310879571918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978719734751754,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.0689351600266847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231921205742312,0,0,0
"Eubacterium_rectale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944514207192045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseburia_hominis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_heparinolyticus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Provencibacterium_massiliense",0,0,0,0,-0.0555315387568029,0,0,0,0,0,0.0622906217221697,0,0,0.0898815876397224,0,0,0,0,0,0.0583534808811632,0,0,0,0,0,0,0,0,0.0605261134303011,0,0,-0.00482136852855913,0,0,0,0,0.0494076922958534,-0.00780053640431341,0,-0.0254382643936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601780923616147,0,0,0,0.0230608379984728,0,0,0,0,-0.0116490891619911,0,0,0,0,0,0,0,0,0,0,0,-0.0701464298064676,0,0,0,0,0,0,0,0,0,-1,0,0,0.149134264325704,0.036920542179004,0.00807042283174883,0,0,0,0,0,0.0124596735578187,0.0942614529828933,0,0,0,0,0,0,0,0.0443192932311754,0,0,-0.00542295370619031,0,0,0
"Bacteroides_reticulotermitis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Roseburia_inulinivorans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fournierella_massiliensis",0.060321910695125,0,0,0.0441080231339508,-0.0905330698667044,0,0,0,0,0,0.0888757323132395,0,0,0.152368522553806,0,0.00972338413176706,0,0,0,0.0949626793805611,-0.00641292812631972,0.00184628046668772,0,0,0,0,0,0,0.084066815811978,0,0.0308194477369044,-0.0234720684407738,0,0,0,0,0.102225232384917,0,0,-0.0474557364583386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812844761332536,0,0,0,0,0,0,0,0,-0.00377207646099388,-0.00330535151901319,0,0,0,0,0,0,0,0,0,0,-0.00362514982064541,0.0548342874036233,0,0,0,0,0,0,0,0,0.149134264325704,0,0,-1,0.0725185692751814,0.00296145665147436,0,0,0,-0.0592354568828362,0,0.00752419034883373,0.109706557965682,0,0,-0.018421533499911,0,-0.00568926531940895,0,0,0.0287810919398687,0,0,0,0,0,0
"Clostridium_scindens",0,0,0,0,0,0,0,0,0,0.0261908534582388,0.0456829022114652,0,0,0.00392625133150703,0,0,0,0,0,0.094177818364629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289394442303332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371662846896233,0,0,0,0,0,0,0,0,0,0,0,0.036920542179004,0,0,0.0725185692751814,-1,0,0,0,0,0,0,0,0.00133741883680119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Christensenella_minuta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102529476843901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807042283174883,0,0,0.00296145665147436,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudoflavonifractor_capillosus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dorea_formicigenerans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564179930637876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331261018002656,0,0,0,0,0,0.0308360812716245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erysipelotrichaceae_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_caecimuris",0,0,0,0,0.0236121361191202,0,0,0,0,0,0,0,0,-0.0241965363843419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227528359873422,0,0,0,0,0,0,0,0,0,0.00589953607468243,0,0,0,0.0447542023936633,0,0,0,0,0,0,0,0,0,0,0.0554637835513125,0,0.099612243947647,0,0,0,0,0,0,0,0,0,0,-0.0447795434414188,0,0,0,0,0,0,0.137378991343789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689351600266847,0,0,0,0,0,0,-0.0592354568828362,0,0,0,0,0,-1,0,0,0,0,0,0.0176651631368636,0,0.00365684046829196,0,0,0,0,0,0,0,0,0
"Roseburia_intestinalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Massilioclostridium_coli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078073899049525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092651699889734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124596735578187,0,0,0.00752419034883373,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Merdibacter_massiliensis",0,0,0,0,0,0,0,0,0,0.0410562696014393,0,0,0,0.0270469012154305,0,0,0,0,0,0.042454102030995,0,0,0,0,0,0,0,0,0.0189356927695827,0,0,0,0,0,0,0,0.102461512202011,0,0,-0.0288025521915428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177148037955427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942614529828933,0,0,0.109706557965682,0.00133741883680119,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mediterranea_massiliensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00655986084037516,0,0,0,0,0,0,0,0.0823144609126408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043111935426163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117350545644577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butyrivibrio_crossotus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_vulgatus",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211694058975837,0,0,0,0,0,0,0,-0.01605792247163,0,0,0,0,0,0,0,0.0389309137051989,0,0,0,0,0,0,0,0,0,0.0395292111582474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964400996083895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104487207611237,0,0,0.0177095224936718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018421533499911,0,0,0,0,0,0.0176651631368636,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_leptum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"Bacteroides_helcogenes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665652082776054,-0.00130147537527553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00568926531940895,0,0,0,0,0,0.00365684046829196,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"Clostridium_phoceensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"Ruminococcus_gnavus",0,0,0,0,0.0976393395591968,0.0467303099914789,0,0,0,0,0,0,-0.015612439131312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811997935247258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441578745390997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0.0117785653943822,0,0
"Angelakisella_massiliensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468334343092823,0,0,0,0,0,0,0,0.0918777208234783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147800845357648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443192932311754,0,0,0.0287810919398687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"Bacteroides_pectinophilus",0,0,0,0,0,0,0,0.00279569242480786,0,0,0,0,0,0,0.0225775764504906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374135184890241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"Lactobacillus_rogosae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"Bacteroides_thetaiotaomicron",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365254649715955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231921205742312,0,0,0,-0.00542295370619031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"Clostridium_glycyrrhizinilyticum",0,0,0,0,0.0861299176491793,0.0503418881130985,0,0.0470844564143206,0,0,0,0,0,0,0,-0.0151156629206325,-0.0350593291906708,0,0,0,0.0301586177107425,0,0,0,0,0,0,0,0,0,0,0.00645361137885383,0,0,0.00202798698597756,0.0652371204931661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117785653943822,0,0,0,0,-1,0,0
"Bacteroides_caccae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"bacterium_LF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
