SampleName,Anaerobutyricum_hallii,Anaerotignum_lactatifermentans,Bacteroides_caecimuris,Bacteroides_coprocola,Bacteroides_coprophilus,Bacteroides_dorei,Bacteroides_fluxus,Bacteroides_fragilis,Bacteroides_pectinophilus,Bacteroides_plebeius,Bacteroides_thetaiotaomicron,Bacteroides_vulgatus,Blautia_hansenii,Blautia_obeum,Blautia_sp_N6H1-15,Clostridiales_bacterium_CCNA10,Clostridium_glycyrrhizinilyticum,Coprococcus_comes,Dorea_formicigenerans,Dorea_longicatena,Eubacterium_ramulus,Eubacterium_rectale,Faecalibacterium_prausnitzii,Faecalicatena_contorta,Fournierella_massiliensis,Fusicatenibacter_saccharivorans,Lachnospiraceae_bacterium_Choco86,Lachnospiraceae_bacterium_GAM79,Parabacteroides_johnsonii,Roseburia_faecis,Roseburia_hominis,Roseburia_inulinivorans,Ruminococcus_faecis,Ruminococcus_gnavus,Ruminococcus_lactaris,Ruminococcus_torques,Tyzzerella_nexilis
DRR171576,0.010939019344853093,0.0005626605420336318,0.007358035512835676,0.012722872674232383,0.06654877639884439,0.002004510919528192,0.0006632290561088801,0.006979955780440747,0.008662961622312327,0.04531741681907407,0.006337952062498702,0.002041464400544844,0.0014081387303113966,0.050138465327067505,0.005494835671394428,0.018524657706471482,0.002291338201933636,0.10645537288451967,0.019199519296892214,0.017875775803711007,0.013363480391851479,0.013992739420620053,0.2157319342877063,0.009641625930820252,0.0015413023256530146,0.08638454145563085,0.0016399545659443375,0.1262432069222392,0.0017534120704862535,0.0036410410510304887,0.025240631964181654,0.0177036830924408,0.03447875208946652,0.03401056537270424,0.005341581256224022,0.002597964565284062,0.015166624482108367
DRR171578,0.00042087717494253306,0.003498322934711441,0.01640763794302358,0.4839675415054711,0.005125963107800237,0.20328274472552624,0.007014956752506005,0.0061297992722549295,0.00033223542542263186,0.024586356845588884,0.07687945166017003,0.0280711610891705,0.0006257842032961463,0.0030500061575830335,0.00013629762268008502,0.0037617492102554355,0.0004631331210725736,0.00038369385612149943,0.00024341305805381162,0.0014840089449862184,0.0005225435297782963,0.002201171146639784,0.026440785336196697,0.00023742606495200135,0.005659606555933925,0.0017211303624014111,0.00020483219742333035,0.0020231791012367585,0.08354488452733422,0.00021354885565655942,0.000373532865790253,0.0004960289784189623,0.0007502510781701946,0.006385229940098096,0.00021781955073811205,0.0018892359008952622,0.001253659397699184
DRR171580,0.005239711675763721,0.001532143668824577,0.005181512971942816,0.014021873248914575,0.023644171109738606,0.007114676980477515,0.008401664229056638,0.007136334264825599,0.004236162065679642,0.020259078784266273,0.02567312561734451,0.10132613743983897,0.0015233531764638532,0.09198003250183596,0.0012074658594814981,0.02948901471285903,0.0038701457697024842,0.25139376752795284,0.009218823549492534,0.0051915092849368905,0.006365842710493421,0.09426373272831605,0.07722047385273054,0.0020159352563123927,0.003725585841409706,0.011791612624059459,0.006852751891895075,0.046756748476438376,0.021419738220697072,0.006956811639621704,0.008530281701828948,0.05026176178687331,0.021305821486874158,0.013657970656974699,0.002314914312353036,0.0005239616311624593,0.00839535074256111
DRR171581,0.0050709508453363715,0.002415567256823484,0.011727226280339962,0.03016492302004767,0.012981222371583919,0.008976425537905489,0.012841375538116845,0.04725208238531356,0.0007034884037772704,0.4718359017487763,0.019832075108572038,0.22469439336763866,0.00031885017546347206,0.022879339172929683,0.00021473003926017684,0.0188931499604284,0.0004704032813161561,0.0010858937443940287,0.0003321889292546105,7.930580234088377e-05,0.00030284206631638316,0.0039800742648450705,0.004746584160790793,0.0005182329246866474,0.001981727821064558,0.00887832221180208,0.0014192922808210582,0.0018693265832419432,0.03856543330081927,0.007961130550927651,0.00033787333373213566,0.006704634569375277,0.0016522339215056228,0.012881957975010128,0.010966584180714365,0.0033749902118701026,0.0010892666728577697
DRR171585,0.005685804410062697,0.001840646940554394,0.003332354560690341,0.005283160891897967,0.00631830753098905,0.045941764311967094,0.0015560929316942838,0.006860960206604609,0.005119767205167997,0.11668176717879755,0.02041183485815252,0.006969419982221019,0.000561818682805212,0.024330153135679537,0.00031975133559609384,0.013318982768174118,0.001691159691287446,0.018932481166963066,0.005321908313596069,0.015678500061167274,0.005751029510001021,0.035009489653629954,0.3222673593986394,0.002178064123296823,0.0020112714749022475,0.0331961340383017,0.0011268592542651654,0.09488765650362094,0.023663954058562822,0.07964665638351116,0.011126242442308622,0.05196142591621062,0.018144708382284432,0.0009183447730453492,0.0008430117084987977,0.007220561066361611,0.0038905951484908383
DRR171586,0.012829587248702154,0.0009759156870000773,0.004122454986369992,0.04188504699451529,0.005717450817986968,0.016956278410760355,0.006609824529611546,0.001128842762898664,0.009497296015563527,0.011675303555554881,0.0074690956672497895,0.018522491143350982,0.0034752809104690607,0.03830810495305569,0.00250949020461058,0.01448952139265775,0.0021013931221703663,0.018852903947903354,0.026183328232344632,0.006188876517629225,0.002184272583400691,0.46291774296311955,0.0766327024202678,0.0007964762162745861,0.0023538510476866894,0.0359907507802453,0.0015780926217151432,0.06204466562922637,0.02039412229238667,0.006846275266406381,0.02547109023490009,0.01585463971812781,0.0249469684863585,0.001148474617887752,0.001762021731054254,0.0004535923813369885,0.009125773909200498
DRR171587,0.0032148582010998947,0.0001420831175728424,0.017869117704141766,0.050264074821957834,0.010309984167754272,0.015423166323867307,0.031124009642956727,0.011558830304817014,0.0015576547521776347,0.021132907079831988,0.028040450726431514,0.45415991097372943,0.00012413354587753934,0.009471325860750054,0.00043335323381456107,0.014781423091515035,0.001625090262770406,0.003398985319156598,0.0009367650210281435,0.007919608801165583,0.0016135744671608142,0.1871484057652811,0.011713096641595299,0.0002352239124260981,9.737445640447497e-05,0.03314376000111176,0.002116878502259002,0.0007527911272625502,0.021615973181374076,0.002758133121648889,0.0006809370160239548,0.0019160029323516427,0.01197577399304532,0.03382152704038412,0.0002292239457377772,0.0011802268488641835,0.005513364094652658
DRR171588,0.004449128791088604,0.0011687074408906187,0.007542246442509228,0.0244926262450462,0.134232771111825,0.018802338246733132,0.01676928419368264,0.005631732367377861,0.004188056004339858,0.19250406151604887,0.014146684970687213,0.04849382218492483,0.0009087967162661492,0.0209666339660234,0.00045142617169486915,0.01637213644176837,0.0008677412900192864,0.01892079483152884,0.007652302423058405,0.028209026365891305,0.005012626913045048,0.11288969701844627,0.06269951300578618,0.00019195373437810978,0.0017694433097574043,0.010279927319306098,0.0012084275292064334,0.12992877204003875,0.043154556667448905,0.016187741802377902,0.007477437951372297,0.014317016152605357,0.005598865765423449,0.0011990517498281165,0.0012950401698599999,0.013880418255708347,0.006139192894006782
DRR171589,0.0031233014245133067,0.00013433167526698926,0.0018959232274988493,0.048729971017245216,0.027582151480386456,0.03115214854235489,0.007566605075367334,0.0026111148254949804,0.0008193509312626572,0.021922078404621077,0.01495243679915418,0.5539641377391514,0.00800061869433819,0.051838593598133184,0.0011282369535391978,0.001072962546394637,0.003591951985585004,0.0013825325934338874,0.01974001725549843,0.0004656416030921354,0.0011889971522338826,0.0014294855511804891,0.09739217734014505,0.0004955923052536865,0.0010158762604903636,0.004495560758021034,0.0007799756486465289,0.006597315422139097,0.001421497260028758,0.01804145540166162,0.0010817351310633684,0.016679851839017858,0.0015639033983935217,0.02731662517722027,0.000673315752980205,0.012007701979805456,0.006144827249386835
DRR171591,0.0029696475183944655,0.00194994999704649,0.009919949882761734,0.03633697443868699,0.03329115636880787,0.11764377823671107,0.016502614741262536,0.002478803969397028,0.0014856073077221955,0.4422753246978084,0.010320308939673692,0.01663699345938898,0.00017038658004426668,0.011358146040339882,0.00033629396515867253,0.010525638904480904,0.0008656305645002117,0.007204371557824369,0.0034036211209901974,0.019135530067527,0.002919509271863627,0.08763578906521251,0.029987414925158728,0.00044691981267539935,0.0013303164203230407,0.041970871519357765,0.002133556746307152,0.054305723396180096,0.01151402726400931,0.003192894679113432,0.00769027802618903,0.005793896713335303,0.002698792928334035,0.000698116430165607,0.0006531893746666433,0.00012030231460871568,0.0020976727539726158
DRR171592,0.002529983935939077,0.00010041758106020777,0.00963129944797205,0.041833414993264165,0.03693580247676241,0.13077661704103596,0.01053476199224584,0.0036260618538907973,0.00042606766914417055,0.5194939440168327,0.04752578809555788,0.09330205097516732,0.001245061781947796,0.006614975912315014,0.00016356704867925376,0.004318147879054592,0.0006503252871286235,0.0023080068172465396,0.003777869017852938,0.0014906320160200778,0.0022624938517483094,0.0004847357287372605,0.0076996220435258085,0.00019766333966465805,6.822174989567936e-05,0.002858909283914464,0.0003036470737419481,0.002128686330734014,0.038381911399696766,0.0004259158091968657,0.0008499546818036395,0.01625823385348132,0.0010280876273654944,0.0016888714349375883,0.001001270096746577,0.005844396326855641,0.0012325835288365596
DRR171594,0.009937288649240133,0.0014319150329637803,0.022939220182982573,0.015187572626826275,0.27421741648101666,0.2699175759309074,0.012462770019582736,0.003223150075980258,0.0013992144349811917,0.02969692072880443,0.07359131333456903,0.03434428489632022,0.0021657863542792204,0.022862622264250242,0.0013843549665489244,0.03096087004188466,0.007130198672859592,0.0030855639314187975,0.00641158427899938,0.02139554035231647,0.012709483146119792,0.0013892292560591234,0.038776634799560686,0.000915959909393455,0.004657556047959309,0.008207377949187545,0.0011406861051316008,0.00451734890536048,0.004566081609080672,0.0014733276214186808,0.002193288213209689,0.002324027608456744,0.0018194697749727216,0.038503383032454694,0.0014682216585704883,0.023376835501928966,0.008215925604403226
DRR171598,0.0067203667033329155,0.0014655971868602887,0.036764000425056904,0.021608415185439055,0.2712010216821513,0.04033144666375386,0.005233515285431561,0.0011345047380705885,0.0037003287075750035,0.03481993027282617,0.02583042035448447,0.15005310889769616,0.0012416375779933761,0.016710588276899196,0.0011160502938686347,0.006007736093884427,0.0013470821868183265,0.008266074613099436,0.002474671635490253,0.0066779027028250485,0.004508082085325119,0.12934915116854592,0.06653871902739103,0.0008526766807358812,0.001693201514697473,0.01571540993127335,0.0012683610212499592,0.02916415330771677,0.0008057079125709086,0.006379037959950863,0.05453577541738057,0.0316716072713313,0.007167770048576739,0.0006473591402035892,0.0011523268386917915,0.0004767554769330243,0.005369505713868876
DRR171599,0.012033206738619863,0.0004516495159020062,0.007381156983653562,0.05196644754491593,0.02666528466505166,0.024579361680070643,0.011633407006000122,0.008073944006168171,0.0007318674935733894,0.522474787515803,0.009120436605186091,0.06933936779838518,0.00595094354151541,0.04967359655016286,0.0006823201347467748,0.0069208005381514014,0.004149078879048871,0.0242578967953997,0.003673356617249972,0.0007871711103911191,0.0033985462311021805,0.0012179943157568718,0.02527792770966107,0.000302491194614021,0.0006377309109029158,0.006422596210649961,0.0014421989004032721,0.027601021552995583,0.003869043217932955,0.0013109768543981258,0.009665916014485423,0.04307270082518746,0.0022311495680988756,0.018023450398042342,0.0005147986723722746,0.0028137414314295312,0.011651634271971235
DRR171601,0.0031970543858558208,0.046042406175597295,0.01384488394243398,0.026419456337930823,0.007788058009346343,0.000911199680936017,0.0008214821364451132,0.12191333511080986,0.0035625015179169797,0.024856321780262546,0.41361342608439766,0.0012554118708685408,0.000690666697309683,0.0197236312843274,0.0004326946552637133,0.007400570175221391,0.0018307125653836591,0.0025713438163751574,0.003368997918389601,0.0031220429592747944,0.002571446765439704,0.10862035238139126,0.015623692873048182,0.0007768485157495688,0.0009073280750553062,0.007368245817823705,0.0016937953794135057,0.0973634987358717,0.004660700523902961,0.004589960406917314,0.0015286673299657564,0.03745568221720664,0.003881000338828999,0.0019382212684729825,0.001499665961989115,0.0010243727782693107,0.0051303235263074065
DRR171604,0.007508197747585704,0.0054414529567141205,0.018628610371900407,0.03659398133062513,0.008033624911743411,0.29354766406978533,0.017902253684037164,0.005537066989736568,0.002013862891454495,0.02883076093577684,0.002360325407104233,0.031252224409762976,0.000676259662431022,0.028810269920400148,0.00045089196621655124,0.014077677316334058,0.0011609230139908474,0.010853461699550563,0.005455028020151364,0.012526875225522706,0.00733995729385909,0.0030067183066991732,0.040440636588459374,0.000750652141306994,0.0039391475886988376,0.07732506064443304,0.0014280262302005025,0.17800408974498474,0.09055629511412235,0.003230190686589954,0.013877396337452438,0.011678040216211367,0.030657091791364232,0.0006024656605527274,0.0014666791043270364,0.00028730837211788,0.003748831647796348
DRR171605,0.0035232290578724296,0.0034151994759667025,0.03520538461666967,0.07570971263012605,0.012837319697662783,0.3953742486266786,0.04822950406077497,0.009805607830270778,0.0017260309487716204,0.040736975600602535,0.04490461870356859,0.05135711769207994,0.0011740764064711077,0.013897943965295674,0.00042706917085426083,0.007790177434702404,0.000912672216600447,0.0011783668175535213,0.0042387110149561666,0.011633054536458149,0.005047280873435445,0.015548892413656756,0.04013703192638224,0.0010290860368760337,0.0051262597920416365,0.039231743618182366,0.0006818090462569167,0.011181897902799597,0.03593113489066428,0.003500066078712599,0.024279506133449234,0.010419141555095712,0.003339829146313854,0.030493335199730107,0.0024586120354993914,0.002023231410752664,0.005494121436214714
DRR171606,0.0075571980601940696,0.00032405552006309254,0.011829628894388823,0.3669136602638458,0.009089766846372959,0.012503640044835876,0.006144931981433359,0.0018931355281392981,0.006278123314331799,0.021115273010840777,0.013738048870954457,0.17488418294258676,0.0001603210945067179,0.015558641873297452,0.00017495965922539026,0.007626174379564893,0.001893756386573383,0.014870802075515457,0.001478545008404908,0.0007891694482481992,0.001148723194974551,0.0019193773089679306,0.2273382718733427,0.0004377025750452601,0.0004770686792265909,0.011558691503953139,0.0006493656257264419,0.01894190087745366,0.011190312128090327,0.031882488328469356,0.005696300271237134,0.0055190721319052895,0.003263208653565739,0.0012096157914829925,0.0005965938899169093,0.0003149388661909755,0.00303235309712759
DRR171607,0.004632739590784014,0.00034428579359732105,0.010520939645295707,0.04771271481895446,0.01274626887077951,0.019461837597144756,0.012063254730978157,0.002438355042019217,0.004220098214672739,0.04606717713621274,0.02967982362668301,0.42276971760605386,0.0007226244520355972,0.016549370227961192,0.0006899213730616905,0.010373141561754033,0.0017201337036742708,0.007695384991321849,0.0011760493030059244,0.000791845784204296,0.003116583362081096,0.21672416324691637,0.07180745659637049,0.00041475083561729256,0.00028630767123044603,0.007551957967875825,0.0011210322310385632,0.00938077819159008,0.008864119520067508,0.005429894591425354,0.002098910632694003,0.003887164751248687,0.002282517298101631,0.002346722739351779,0.0008450242381032221,0.00703956730862646,0.004427364747466821
DRR171608,0.017361338405426682,0.0028629636960836482,0.014049388806412946,0.016146287685996654,0.002651227997539841,0.051729356064164136,0.004164702709259809,0.0010098402753396425,0.0030260802884744913,0.00883021379864402,0.0014743885921890906,0.12379608879464933,0.0017577459629077434,0.05674792149154392,0.0011014114113433416,0.007047904704652879,0.006812199483497386,0.0036866220400419447,0.013534347942341124,0.07650855924710154,0.004084860946464618,0.03738535898168259,0.22952642140500823,0.0010833476170473053,0.0019597122089146345,0.0363626469364875,0.0029909421890969958,0.019379528046460162,0.019878760449896317,0.04133789035401706,0.01098682305659556,0.10805508985647623,0.0602211719561502,0.003492318140306108,0.0017106899354595083,0.0006476814088725689,0.006598167113454204
DRR171610,0.006828263502430679,0.003341465467276694,0.022958243364686857,0.1089339526914102,0.07471753942136619,0.007513948421991243,0.006512224269680738,0.0014925606733307102,0.007398012545613724,0.1484214235658976,0.013008242898593765,0.020282389764657374,0.001658707121004045,0.021314761954086693,0.0007517536850627338,0.012394704047307177,0.0019303589131563416,0.015463085368042829,0.00449252031085492,0.012990466364548028,0.006266037117621687,0.14985732279336794,0.0954725908946297,0.00039813571561781683,0.0029927499731602874,0.03473712490064006,0.0036693138031417805,0.08516969725531628,0.009056139286950326,0.03580779679813173,0.006619217705898278,0.05047668760079116,0.017664322110684416,0.0006744787403410232,0.001085184589086666,0.00030893781330265923,0.007339638550319334
DRR171613,0.0038073365102804105,0.0005963522339851419,0.003287741283780472,0.13880259991924612,0.12840017266115988,0.008049426988879522,0.011718866719960317,0.001240845274761652,0.0028149619612115855,0.19893414388672256,0.006647941293821771,0.06274550008409126,0.000900132755520138,0.01451261000921808,0.0007534525548734154,0.009230761289490618,0.0008214464195829982,0.0012145594574294726,0.009256435617654971,0.012580253550144097,0.003094052947306677,0.03205318747919745,0.09487704268002055,0.000537985266617139,0.0007532272504011852,0.0062489845356028945,0.0010627981849246164,0.03273406482840774,0.01277265360921013,0.06531735470809649,0.00305704762237792,0.1153727438840096,0.003113328547085185,0.0013159284767567862,0.008687391427191883,0.00029511866932272027,0.0023915494116565727
DRR171616,0.004650838127967971,0.0010162469666404176,0.005479313989206707,0.2097784147549325,0.02826182827031681,0.09556353187779683,0.013866360461762308,0.0022685470746451426,0.000504457548922707,0.003885838099259554,0.03578221756876745,0.24832058135992155,0.001545445702845221,0.012327848916581554,0.0011740764732085104,0.022221158856972865,0.0029645348964319703,0.0006446979476436269,0.0018952524404324206,0.00017563780829743593,0.0009269032930750086,0.00040874192129305444,0.0005447738906811597,9.780769074585829e-05,0.0006011980026809652,0.0014868868675148386,0.000574411881043364,0.0011779024386621374,0.2593255425014404,0.0003877807822101299,0.0007459532282047839,0.010263535096372024,0.0007558373582954363,0.021966840581626727,0.0007055708106393357,0.005620871393244853,0.002082613119716302
DRR171617,0.004729727549636073,0.0010631658187306293,0.002551907721825814,0.009596865281941834,0.010946685148979951,0.01338848818495914,0.003661486144178291,0.0007545661120564696,0.002441987125590045,0.009726977965059232,0.05097456621013007,0.16924588842876773,0.0013916089070289065,0.01797480957293636,0.0005691289368318457,0.004364244944414511,0.0008223423351417397,0.0015663792171415427,0.005897249047002884,0.0006771783510696038,0.00198086454022153,0.006501852231329706,0.07531252849887854,0.0011723538856181503,0.0009565154165540231,0.009188106919990245,0.001006365134858976,0.4915931914004061,0.009897396999529195,0.0036616426355760927,0.004182569476298484,0.06061577512870548,0.002050825233636104,0.003615325930943621,0.0011256369826521642,0.0003627585957992623,0.014431037985579542
DRR171619,0.0056021672274102745,0.0008364893867962057,0.005592728111072689,0.05390292018550049,0.006029942395905042,0.0708219181577238,0.008631521859872943,0.0026594419251696286,0.0041298125610459814,0.014362203110513139,0.02674525846138204,0.2780760766520164,0.0010215976445754104,0.0409483129686238,0.0005033622909452308,0.008797700370722656,0.0027813681523978827,0.0019892345538708215,0.01781741662674232,0.015813686818504428,0.01321100242985067,0.13541562324928189,0.0389308534420134,0.0004095422041340911,0.0007143669821049497,0.009280995229755035,0.0014903631178441715,0.025934036745195992,0.02152018642599915,0.040884395661949194,0.004197671450848883,0.11184680188922752,0.002403029253578159,0.005482506800912991,0.001000897187714359,0.016589531950106217,0.0036250365186922084
DRR171620,0.004391832874842463,0.00041043781452979484,0.006339994303821336,0.13819966864838562,0.011231791665768879,0.09603789445166096,0.006790466562567686,0.02497048062959139,0.0016887509398500454,0.25335240345881194,0.03937901052269469,0.15571830737815864,0.00043624565595481985,0.010589194367301276,0.0002080519781803793,0.007065953505609891,0.0014419870089374552,0.006512505352766211,0.00705236765451547,0.007542297377993022,0.0014426870995939186,0.07481612433580953,0.024314362916490667,0.0003961205643209225,0.000513441040237598,0.014682489593607911,0.0016488893429023575,0.03087430211768297,0.030060174737757628,0.003005086886960041,0.015622413009522157,0.014408837612109987,0.0018673140666806785,0.0010479230026403167,0.000795257517895933,0.0024494465069448772,0.0026954874969004373
DRR171621,0.03438174819161202,0.00033641115408053056,0.013922775884837204,0.015203017565923774,0.010141018577520606,0.0324971554255508,0.002309144940796162,0.0031362046874841816,0.009084527892150852,0.015272684817691623,0.013027041416153302,0.15533429596238008,0.0011183989012749738,0.045633033541158496,0.0008694929876663091,0.00319999367028865,0.0017880674874743935,0.0287633472605119,0.0150396262619385,0.03349262623602162,0.006315665398769962,0.13329857405960865,0.11621310378284071,0.0006729911925510922,0.0006628753160459684,0.04921402788928204,0.0030400407579886874,0.046022190275948,0.018320017508423686,0.0077420449217219045,0.014978982524716395,0.11924504625516162,0.037083206581684854,0.0015255887217229243,0.00203925133064228,0.0005593097422903889,0.008516470878084598
DRR171628,0.003088641173676312,0.00441258894377446,0.04461337577379501,0.0654943021921349,0.010743838110133337,0.1722162233729839,0.01071085449295319,0.0024715504163197043,0.0015687740148599293,0.03700374162308434,0.0391454373298616,0.36886424136736196,0.00043063885626451205,0.03128693288001449,0.00039632457999370257,0.02792674253507464,0.000894906940101917,0.0015164532181488014,0.012755455261533441,0.021110482721615264,0.001392991321781848,0.013870592353606569,0.03707967136141528,0.0003701914492661421,0.0008774843092436687,0.009542423853910607,0.0008831173727544984,0.02087053257604126,0.02559091317572474,0.00917873513335893,0.0047087923495317575,0.005960228453551712,0.001998105289631476,0.0013283036378700843,0.006878281995308337,0.0005219181824235048,0.002296211380894172
DRR171629,0.004192733448423325,0.0007505961541061916,0.005698442471041459,0.04190179819046298,0.038656743556003306,0.09554959072624421,0.02135908906716638,0.0037173098016012643,0.0008087513393473377,0.060459323025210565,0.0038652449552536313,0.5320910645118307,0.0007454638891937461,0.018024715141660493,0.00032596801061869374,0.011333868630594003,0.002661543315016544,0.0006885064850605379,0.0010765399077520765,0.0034900497236475068,0.0005872049418597415,0.0009333767535724502,0.0022265028270915662,6.885266567510385e-05,0.00031199876576939594,0.005801668942858351,0.0003192267945783628,0.003919601387981703,0.0568853327602155,0.0017305966048514697,0.0031254182973648854,0.05110575194153427,0.000612560362824642,0.014934604114005205,0.000636739136827859,0.007218043014714524,0.002185178338039934
DRR171631,0.004637374058636522,0.0015886821232178978,0.003918498529076775,0.09561799929078903,0.0812172869393542,0.0014023750265820813,0.016988033825879427,0.0021554829283461944,0.005603609834571952,0.06682586427706617,0.024900149114270576,0.035101647551387054,0.0009241032748234494,0.019936367596594062,0.0008303251960110462,0.012281505901000628,0.001553480553735416,0.012841689059676612,0.00946123716720166,0.017890482677927734,0.00520752613533786,0.11441266045700539,0.1480044251407049,0.0006786741312808376,0.0024367594146049733,0.008517152928308423,0.00253724557610491,0.1404455521033948,0.004851999783435872,0.05115100629859374,0.015960198561103933,0.053234590347576646,0.028095554336590074,0.0007287027218311774,0.002116991194954459,0.0015852617013722623,0.004359504241651031
DRR171637,0.004696148424161602,0.000813130123546385,0.013486662210153093,0.08581387710683294,0.023812061760421936,0.4872258098816129,0.02989089156205428,0.003339264690192053,0.0008209269361463373,0.05212088566414806,0.08230084765738763,0.04710522476961848,0.000468319196445087,0.05050477069350599,0.000760835304602133,0.01675421086754622,0.001155910096710542,0.0009573562175953661,0.009800352101695674,0.009051374576400225,0.0010485170227709326,0.0006331935899227391,0.02180284287443198,0.0005188258793117686,0.0019402327185895523,0.013551682993258247,0.0006224167412190948,0.0007235000378360695,0.002830264597575409,0.001431990273375259,0.009473164809739037,0.0008759157101647948,0.010028877821388206,0.00617852604917093,0.0008218789987515967,0.004533419199789878,0.002105890841927713
DRR171639,0.012316769058798431,0.003403403581019815,0.00635848110176401,0.3616006454952265,0.038712315256831116,0.07132007126663528,0.007639330371040658,0.0035229488248440643,0.001154627706989497,0.02193968678116916,0.030595686004358236,0.2406327044352878,0.0010772710449853961,0.02818155064492378,0.00030348135551723623,0.028531087560165612,0.002248678045001361,0.0010245210025046079,0.000977876168213896,0.009105412878838023,0.0008328012437673662,0.0004892610680470621,0.01789100135711785,0.0008834485953376388,0.0026277248108864592,0.013656885225228633,0.0026738708916234505,0.014191701029582648,0.014052884745453905,0.0006609094286855079,0.0007527574340984851,0.0012716738285848787,0.001378044196579303,0.001112233544151342,0.04534761283010493,0.007980171317366638,0.003550469869269499
DRR171640,0.03614370872854456,0.001855766468758931,0.007333456568779062,0.017177490223806654,0.003705995125159334,0.12672156264796708,0.003991418700310436,0.006992336512496037,0.001075830913748458,0.009247153270347024,0.04457276264183238,0.013100557154295825,0.004120554760849153,0.08555751976761308,0.003107427795701769,0.0183894587356077,0.007718765761578262,0.002956002326282842,0.1001638984053089,0.025070228098317143,0.007646985667540096,0.0013856019342400616,0.10521328893238145,0.0009692088405586389,0.0014186396758633403,0.022004453729025233,0.0023932980335367444,0.036672293338002454,0.03241853750886124,0.003717596146033691,0.0025944139452466256,0.0027740217702583963,0.00550208899063184,0.18185313367862485,0.0029347595962662173,0.033840165918750297,0.037659617686874335
DRR171641,0.0062096834402505414,0.0005428875837592413,0.007250219522042855,0.037267156339947816,0.05866690187717383,0.10616268101600408,0.006671668977876059,0.003981712651505419,0.0005764806548218026,0.07620784286746694,0.012120509495432724,0.39613928175150526,0.0013448754815281667,0.02932144096161739,0.00031825563409569656,0.004422556063306924,0.0009390594645706593,0.01156821505163545,0.003357987319130752,0.0037499673347504772,0.004935529782651857,0.001434728892739467,0.14359767024806694,0.00036520555801181537,0.0004576993613653115,0.015009451768693163,0.0012817206067270953,0.01976805480213588,0.02665548194478446,0.0015603150346434704,0.0012579268880857709,0.003590230751915951,0.003981683017453713,0.004944407914330758,0.0008865481666908827,0.0007850562489555731,0.002668905524325747
DRR171642,0.03865847854277464,0.011404477844690324,0.010323981218996971,0.07149594710130233,0.0009751741774124518,0.015839706145246924,0.03422454982643926,0.018991921955578545,0.0014312682010047125,0.050194980745139894,0.0419682606659687,0.1743761873268699,0.0017506923802744472,0.07405487767929243,0.0010972333534644786,0.06114816181620561,0.001111416626455017,0.002229584658556779,0.022462593429564748,0.02905228894611573,0.020235177444595825,0.009920826436040909,0.06005410463731238,0.0007166690849453256,0.003840747412286903,0.07765568882500687,0.0006024217954002909,0.03228232799138012,0.011357727958340851,0.014054894523681393,0.013181221250646219,0.010649286822656368,0.01393632598831075,0.0015233558227605738,0.001376630346882622,0.05733442115140716,0.008486389866991434
DRR171643,0.013264354969900506,0.00030056437659966244,0.004451859795711373,0.023283275975440082,0.016402758683097398,0.012038308619683231,0.006223979888296712,0.010607862975737157,0.0012861136465403245,0.01489412656264129,0.01498554034925651,0.3529505047763387,0.0023666330713551426,0.06987682379999205,0.003305947352159276,0.0028777168747583953,0.003450390398294672,0.00421761128895238,0.018746383863676035,0.02478594135952223,0.007534668221869289,0.002010447733241729,0.012063466865725889,0.0004587794813561883,0.0002573600277380607,0.05251736771900792,0.002077799332372962,0.0028684280626111386,0.012162231360588784,0.0011897222690061494,0.0019569009246268314,0.0447585841258896,0.12056032994722372,0.06085814502783822,0.001995775166952228,0.00044540247415768324,0.07596789263184038
DRR171644,0.0014830540948397148,0.0002053481293571547,0.0005009720024620158,0.06710355491026695,0.016868143267857915,0.015708428064131006,0.0005333604561211078,0.004930197032209319,0.0009550409140549907,0.034660963589637814,0.010782284764466217,0.557479808452584,0.002161548672171816,0.012458406263606175,0.0019513495530253,0.0013307149211966216,0.0010456321241535211,0.0011045164970213703,0.0005550400678299361,0.00010889209642065675,0.00387536117619452,0.0007506102286570697,0.03625748612147311,0.0014774492349573167,0.001498084475881274,0.0018424581322312565,0.0010067067183530986,0.0022024243924142124,0.004286290535376038,0.001757230616006644,0.00040372876795037523,0.0003715937813428879,0.001160449389068394,0.1497174487493243,0.0006059536873022106,0.00799670004046404,0.05286276807958951
DRR171645,0.011626999622958458,0.001513695373191229,0.005935286529133896,0.022247817345438434,0.005665936531583211,0.05408741109496846,0.006928570754305175,0.0012852777160355826,0.00837284266457235,0.02395444197192528,0.02987217213478892,0.04955599710185119,0.001408456791375532,0.08960261527589376,0.0019384007322403483,0.011894979145091616,0.0016376960615761774,0.006428987168157017,0.016283542822573386,0.0028601299520426217,0.0050798715769128375,0.21291728281944583,0.0834351913945547,0.001053863378733932,0.0016828180688121962,0.010863362670605243,0.003496094026380284,0.09786841044616507,0.026007691936165936,0.08923398043815628,0.008814332706499409,0.07202838077994655,0.0063160370825007355,0.0026590767876552347,0.0021679562504300057,0.01576862067841159,0.007505772168921599
